EBA,spei,BA,year
0.21537717819213867,0.6769517657869172,0.2575,2003
0.03131777763366699,0.676359742577234,0.0425,2003
1.1566689863684588e-07,0.7378577436339413,0.005,2003
0.0037026825547218324,0.27445870334089756,0.015,2003
0.05557448863983154,0.683973727915246,0.09,2003
0.0031383559107780457,0.5564691292791639,0.005,2003
0.0021774792671203614,0.5909578971785658,0.005,2003
0.013271119594573975,-0.06599348791512104,0.1475,2003
0.02683688163757324,-0.05049679895704508,0.4275,2003
0.00911200761795044,-0.024184177652057375,0.1575,2003
0.001971139907836914,0.4501618232611306,0.0025,2003
0.03873138427734375,-0.08510569530660715,0.33,2003
0.07680001735687256,-0.051240890839208894,0.915,2003
0.043513765335083006,-0.032603884696046796,0.7875,2003
0.0025765037536621092,-0.011244624639787324,0.0525,2003
0.007877631783485413,-0.04699197458064121,0.1225,2003
0.00974181592464447,-0.03091408146795273,0.135,2003
0.00031540513038635253,0.5459035026296569,0.005,2003
0.004264550507068634,0.15229027456279245,0.0275,2003
0.007672474384307861,0.15578879512926672,0.09,2003
0.0031345030665397644,0.3201033407316824,0.015,2003
0.11788727760314942,0.33252444869062286,0.62,2003
0.005350887179374695,0.5769740106414417,0.0425,2003
0.053615026473999024,0.6194614131037349,0.3075,2003
0.05818188667297363,0.7521101976908542,0.18,2003
0.00040370244532823564,0.731723931647244,0.0025,2003
0.0005098022893071175,0.4003753326502162,0.0025,2003
0.0007458531111478806,0.43966085184128934,0.0025,2003
0.006011894941329956,0.15673804700431745,0.0875,2003
0.03794349670410156,0.20989329065646742,0.275,2003
0.0028696903586387635,0.20718964100797038,0.045,2003
0.015148725509643555,0.20270570466747356,0.22,2003
0.002225325554609299,0.5501113057123022,0.03,2003
0.048319010734558104,0.5856534001135143,0.2725,2003
0.011656943559646606,0.7087695627600928,0.03,2003
0.031028690338134764,0.6994535618014328,0.155,2003
0.003933414816856384,0.32482137963745084,0.0425,2003
5.0123240798711775e-05,0.6883599607710804,0.0025,2003
0.0005139297991991043,0.4252154644235861,0.005,2003
0.0008896339684724807,0.08591416664430408,0.065,2003
0.03625033617019653,0.6973741915327619,0.0825,2003
0.014294174909591674,0.8486476620400831,0.0225,2003
0.00679665744304657,0.6329306296204331,0.015,2003
0.016955524682998657,0.04082878244002538,0.025,2003
0.0008853842318058014,-0.26656650460082254,0.01,2003
0.0016454508900642394,-0.26484740044663385,0.02,2003
0.09678223609924316,0.05864695298229707,0.175,2003
0.05391145706176758,0.08525932765870477,0.07,2003
0.002977508306503296,-0.34188005899643786,0.0225,2003
0.046169219017028806,-0.347041474512306,0.33,2003
0.0013294754922389984,-0.3481130882473253,0.0675,2003
0.0,-0.34028386958081663,0.0025,2003
0.0008610743284225464,-0.3257791838397223,0.0775,2003
0.013240821361541748,-0.31352891748105804,0.11,2003
0.0012735483050346375,0.23946989942445326,0.0025,2003
0.0028977784514427184,-0.4126957594285399,0.0125,2003
0.0036792939901351927,-0.41727030946604415,0.01,2003
0.04886445999145508,0.4278259037194165,0.0875,2003
0.1879047393798828,0.40052956560808567,0.2625,2003
0.20298295974731445,0.3902211223382947,0.3125,2003
0.005789405107498169,0.38710518327514504,0.01,2003
0.0887437629699707,0.18715581641936208,0.1025,2003
0.015663249492645262,0.21432432741415147,0.025,2003
0.021849768161773683,0.5868113101900635,0.195,2003
0.0032821756601333616,0.5854907300188412,0.02,2003
0.0499290657043457,0.24226439884763495,0.105,2003
0.05413213729858399,0.2221795608696129,0.0875,2003
0.08128318786621094,0.29997345200595193,0.105,2003
0.13786425590515136,0.3423553673230345,0.24,2003
0.072961745262146,0.38379519885373153,0.2575,2003
0.16192874908447266,0.42527381858825564,0.3425,2003
0.0797412109375,0.46730811499665836,0.4325,2003
0.026423654556274413,0.49720468817259794,0.105,2003
0.004655534029006958,0.5107553168027723,0.0075,2003
0.1432711410522461,0.4052726188214372,0.2675,2003
0.09637166976928711,0.39405314390326474,0.335,2003
0.020145487785339356,0.3730175569532101,0.06,2003
0.01221380352973938,0.0005187184850091037,0.0225,2003
0.10017690658569336,-0.007482752268466504,0.1825,2003
0.05394136905670166,-0.013931304929178412,0.135,2003
0.012704261541366578,0.6458123097028414,0.18,2003
0.0007823403924703598,0.6624455211217406,0.0175,2003
0.021507790088653566,-0.19962808307387478,0.025,2003
0.17170896530151367,0.2513430714914434,0.2425,2003
0.4698119354248047,0.27364105432086655,0.7375,2003
0.5434214782714843,0.30585027128365116,0.805,2003
0.5691474151611328,0.3302642299252169,0.885,2003
0.2814968490600586,0.3597458868202107,0.525,2003
0.001650637984275818,0.42589559839868824,0.0025,2003
0.0048070293664932255,-0.03801118565410503,0.005,2003
0.011275666952133178,-0.04702593321715533,0.0125,2003
0.025201342105865478,0.28632217014545464,0.0275,2003
0.03868500232696533,0.29657463760576636,0.05,2003
0.009392034411430359,0.019612396204261525,0.0125,2003
0.0019165660440921784,0.2563158992148857,0.0025,2003
0.04816122531890869,0.2669347225998155,0.05,2003
0.02306868076324463,0.2853153353168456,0.025,2003
0.00030895739793777464,0.14751687474418482,0.0025,2003
0.0007322503626346588,0.023751967827241444,0.0025,2003
0.0020756155252456667,-0.04867477891856982,0.0025,2003
0.04654831409454346,-0.06832936578291511,0.05,2003
0.052453193664550785,0.18409272032988552,0.0625,2003
0.4293225860595703,0.21813919352971048,0.5825,2003
0.5804249572753907,0.24326223990067414,0.7725,2003
0.6657884216308594,0.2606447726179194,0.815,2003
0.3889508819580078,0.25550296412072215,0.4625,2003
0.15932043075561522,0.2511304838385952,0.22,2003
0.03245009899139404,0.2488064427929957,0.05,2003
0.0027780163288116454,-0.05763377219099063,0.0075,2003
0.2062537384033203,0.18024257888788378,0.3575,2003
0.4848698425292969,0.20374824913301973,0.655,2003
0.6003933715820312,0.2169794099827882,0.7875,2003
0.646532211303711,0.21668430296980193,0.8425,2003
0.5712189483642578,0.20395429290837944,0.82,2003
0.3431624984741211,0.19968024621249816,0.675,2003
0.09160764694213867,0.1907061812739168,0.3375,2003
0.008604913353919982,0.18449695584623596,0.0225,2003
0.028277096748352052,0.11344036913650292,0.0575,2003
0.07191314697265624,0.1198988500093905,0.11,2003
0.02434629440307617,0.13828503238796444,0.03,2003
0.005922459363937378,0.1446880092392571,0.0075,2003
0.0035102853178977968,-0.10686777397863996,0.025,2003
0.017878589630126954,-0.09850521677287179,0.1025,2003
0.004425817131996155,0.1048967129818543,0.0075,2003
0.36187286376953126,0.13111499592592749,0.4225,2003
0.5590858459472656,0.14577679099568916,0.6975,2003
0.6284947204589844,0.15647926847126406,0.7225,2003
0.8308428192138672,0.15976683950081347,0.9175,2003
0.6255611038208008,0.1687398905025059,0.855,2003
0.21899803161621093,0.16959292973058712,0.51,2003
0.008873396515846253,0.17552584246264397,0.015,2003
0.0019447284936904908,0.5508850213494448,0.0025,2003
0.0020646972954273222,0.5465065031079482,0.0025,2003
0.11950624465942383,0.02968760745029621,0.1925,2003
0.46912708282470705,0.03534577981624841,0.6775,2003
0.12162474632263183,0.06159796056589496,0.1675,2003
0.08284289360046387,-0.05482973098414723,0.11,2003
0.2932921981811523,-0.025106066116204688,0.38,2003
0.08144567489624023,-0.001288972946186882,0.11,2003
0.005723886489868164,0.04394683120685784,0.0075,2003
0.025442123413085938,0.06736276539454163,0.04,2003
0.02302100419998169,0.1168272079019328,0.0275,2003
0.012992546558380128,0.1361877903073472,0.015,2003
0.0010093457251787185,-0.012755419663909981,0.005,2003
0.021478667259216308,-0.0454979032042294,0.07,2003
0.0015967606008052825,-0.052710251650204785,0.0075,2003
0.1633051300048828,-0.05075489799360217,0.4025,2003
0.16834280014038086,-0.059591542255376675,0.3125,2003
0.10548919677734375,-0.07057895017560176,0.1575,2003
0.06266582489013672,-0.09452619436914755,0.1025,2003
0.0006081032752990723,-0.10356417254292596,0.0025,2003
0.010933420658111571,-0.07278568539133948,0.0125,2003
0.04762355804443359,-0.04519683152970876,0.055,2003
0.037651946544647215,-0.09867113275595517,0.1075,2003
0.276241455078125,-0.09724268467963473,0.62,2003
0.12391447067260743,-0.09574868149918982,0.47,2003
0.5535465621948242,-0.08406394621796791,0.8775,2003
0.35415336608886716,-0.07162157077426332,0.7425,2003
0.2804867172241211,-0.0759851442400572,0.49,2003
0.28313987731933593,-0.08026782086304392,0.4325,2003
0.16194656372070312,-0.14333411192520304,0.185,2003
0.060612516403198244,-0.14829537788546973,0.0975,2003
0.009306970834732056,-0.27422721486958507,0.0675,2003
0.026888988018035888,-0.29444123510642994,0.2025,2003
0.0030111131072044373,0.11239332609989161,0.005,2003
0.0013415621221065522,0.1655435123824939,0.0025,2003
0.016205030679702758,-0.14964705499581785,0.0375,2003
0.2975190734863281,-0.1223781944540926,0.425,2003
0.09258616447448731,-0.10218115771839144,0.185,2003
0.021401631832122802,-0.07833891720516584,0.0425,2003
0.03378673553466797,0.6480214607397878,0.105,2003
0.0018863441050052643,-0.3595338843634281,0.0175,2003
0.013278602361679078,0.3181925421063165,0.0175,2003
0.003994384407997131,0.15634970765333492,0.005,2003
0.0011653461307287215,0.052733538984449616,0.0025,2003
0.001647939682006836,0.6290412715129527,0.0025,2003
0.10652662277221679,0.45944133683631533,0.12,2003
0.4629001998901367,0.5044152296819812,0.52,2003
0.0444752311706543,0.542236930417288,0.055,2003
0.0018547299504280091,0.8729645975791566,0.005,2003
0.006333847641944885,1.0153943323864423,0.0075,2003
0.0012132668495178224,-0.08075515183487626,0.005,2003
0.004110767841339112,-0.07925623703005505,0.01,2003
0.006358456611633301,0.14431974241159745,0.01,2003
0.03366027593612671,-0.11485411822886087,0.085,2003
0.08960490226745606,-0.10694572873413508,0.1575,2003
0.005402625799179077,-0.003172212797725209,0.015,2003
7.442595961038023e-07,0.008340698424282932,0.0025,2003
0.0021742872893810274,0.12377050105089812,0.0025,2003
0.0,0.022876575017011548,0.0025,2003
0.007624372839927673,0.45980041248381504,0.0375,2003
0.004437467455863953,0.43558649534808724,0.0125,2003
0.001736062914133072,-0.07446058250533587,0.055,2003
0.0028657805919647217,0.4596838747295044,0.0075,2003
0.004995988011360169,0.4388227723299415,0.0175,2003
7.525130968133453e-08,-0.2839499007017234,0.0175,2003
0.0022972062230110168,-0.1114684762740114,0.03,2003
0.0,-0.1830991934393569,0.0025,2003
0.016517099142074585,0.7990603696823132,0.105,2003
0.012621594667434692,0.19612215826079085,0.0625,2003
0.002335292100906372,0.355132746869911,0.035,2003
0.034008009433746336,0.06302815881729325,0.0375,2003
0.03907894134521484,0.8005236484138137,0.0575,2003
0.06241938591003418,0.8132848767880428,0.0975,2003
0.16061843872070314,0.716985154232677,0.1975,2003
0.004931199550628662,0.6549252105433359,0.005,2003
0.00039831288158893586,0.034407724728017675,0.005,2003
0.022173700332641603,0.11307618681608222,0.0275,2003
0.2988498306274414,0.8339126850474069,0.585,2003
0.025636043548583985,0.8306152721625703,0.075,2003
0.04674472332000732,0.6938481965651453,0.055,2003
0.016340904235839844,0.6246698742681892,0.0175,2003
0.046282052993774414,0.45205030356292003,0.1225,2003
0.0003781857714056969,0.08164544725109502,0.005,2003
0.002250884175300598,-0.8633286830957536,0.02,2003
0.016612547636032104,-0.8783940214801349,0.0725,2003
0.01273785948753357,0.6266162069494461,0.025,2003
0.03305964946746826,0.9188220925499013,0.2725,2003
0.024082999229431152,0.9010260933586576,0.0575,2003
6.335695274174213e-05,0.31451571612960183,0.005,2003
0.0003547728434205055,0.1927105871899887,0.0025,2003
0.05693006038665772,0.2631225072180492,0.085,2003
0.012924389839172363,0.3188879379674384,0.015,2003
0.000718419998884201,-0.30071943196917145,0.0025,2003
0.0009148634225130081,0.21892333056889687,0.01,2003
0.08158096313476562,-0.12310683589231945,0.16,2003
0.013475732803344726,-1.0839063747521653,0.0625,2003
0.09347735404968262,-1.0732839241980439,0.54,2003
0.05171476364135742,-1.064085785566497,0.295,2003
0.0527606725692749,0.2798495052661401,0.115,2003
0.003956557214260101,0.33042309878448217,0.0125,2003
0.0004397140070796013,-0.11217235338523433,0.0325,2003
0.0006569334119558334,-0.13056809625855223,0.0175,2003
0.036203017234802244,-0.9896635947122433,0.055,2003
0.07363134384155273,-1.0100297575367545,0.1325,2003
0.03003950595855713,-1.1493344185795535,0.1,2003
0.12555885314941406,-1.1381768123604479,0.5875,2003
0.0001898696832358837,-1.1276120630491655,0.01,2003
0.003426054120063782,-1.137877069264576,0.0425,2003
0.01791250467300415,-0.8740253914986538,0.02,2003
0.23920265197753907,-0.8807801302228487,0.3,2003
0.36447052001953123,-0.8880795555420568,0.4275,2003
0.0005591033399105072,-0.8913731372485187,0.0025,2003
0.17335357666015624,-0.8976461038297386,0.285,2003
0.1420753765106201,-1.0310517028164636,0.25,2003
0.3171578598022461,-1.0514679541848622,0.59,2003
0.4476082992553711,-1.0713248558597477,0.765,2003
0.28181549072265627,-1.0896379342558424,0.43,2003
0.005167320966720581,-1.106192438433332,0.015,2003
0.05636134147644043,-1.1220412037184622,0.0875,2003
0.00034584242850542067,-1.1822095529352334,0.0175,2003
0.001528037339448929,-1.1914506316240814,0.0025,2003
0.04344955921173096,-1.1821946742248033,0.0875,2003
0.002490791380405426,0.7213506930418226,0.0025,2003
0.019659671783447265,0.7410590468941097,0.02,2003
0.002186504304409027,-0.22335132205268637,0.0025,2003
0.00361603319644928,0.7225693803240674,0.005,2003
0.13756382942199707,0.6727559253169927,0.155,2003
0.08778467178344726,-0.06066915072356503,0.125,2003
0.0069197571277618405,-0.07432527968717292,0.0125,2003
0.28345666885375975,-0.9398937651332909,0.32,2003
0.7660888671875,-0.9319499334310271,0.8875,2003
0.2419496536254883,-0.9286973907712535,0.455,2003
0.17082258224487304,-0.9193432425320059,0.3925,2003
0.021911847591400146,-0.90238832370755,0.0275,2003
0.09308708190917969,-1.0884607514943112,0.2,2003
0.4822494888305664,-1.1076398865136547,0.7925,2003
0.4890869140625,-1.1246590157693503,0.7825,2003
0.48701881408691405,-1.1426071426946618,0.7675,2003
0.16986040115356446,-1.1587777753606467,0.225,2003
0.04529679775238037,-1.1722823810109975,0.055,2003
0.0,0.30746292727277774,0.01,2003
0.021286747455596923,0.711292822030087,0.0225,2003
0.001945207267999649,0.5223620131346638,0.0025,2003
0.026336307525634765,0.8546955724235914,0.0475,2003
0.16696527481079101,0.8705472036752088,0.35,2003
0.06755122661590576,0.8579553697237035,0.11,2003
0.02799062728881836,0.8328662700983908,0.115,2003
0.018687037229537965,0.8197248557550193,0.025,2003
0.025213749408721925,0.6073286237197651,0.0325,2003
0.009021396636962891,0.5632445098067549,0.01,2003
0.03074303388595581,-0.9885493143599229,0.0425,2003
0.012971216440200805,-0.9789459108266664,0.0275,2003
0.11288028717041015,-1.0896149536024118,0.145,2003
0.012903321981430054,-1.1112365386702803,0.0275,2003
0.05721984386444092,-1.1334735735853634,0.1125,2003
0.2614255332946777,-1.1539427812632579,0.4275,2003
0.5219470977783203,-1.172390974654745,0.74,2003
0.2157640266418457,-1.186744968790238,0.37,2003
0.0658713674545288,-1.1993892375926534,0.1375,2003
0.0,0.2948086651328783,0.005,2003
0.004950408339500428,0.7026604452855135,0.005,2003
0.002390994429588318,0.05551059113418782,0.0025,2003
0.221390380859375,0.894123215179248,0.2925,2003
0.18708209991455077,0.9054555072599559,0.26,2003
0.03508356332778931,0.8905120394701355,0.0725,2003
0.02669383764266968,0.8666415271504696,0.0475,2003
0.0009625007212162018,0.5140566044785405,0.0025,2003
0.20126550674438476,-1.0647745705162006,0.285,2003
0.46691661834716797,-1.082124423186033,0.715,2003
0.3787055969238281,-1.1060861149081322,0.54,2003
0.12017790794372558,-1.1308085868349593,0.2275,2003
0.14721088409423827,-1.1540845337130907,0.2375,2003
0.3014656066894531,-1.1759375908924927,0.48,2003
0.3821418762207031,-1.190409039617283,0.6475,2003
0.4213957214355469,-1.2044600789676525,0.73,2003
0.4156417083740234,-1.2161530429775484,0.705,2003
0.042592859268188475,-1.2274144238151696,0.105,2003
0.000551547035574913,0.492310421140195,0.0025,2003
0.05764235019683838,-0.3660824628674354,0.0625,2003
0.009521199464797974,-0.3519691881929442,0.01,2003
0.018560950756073,-0.1718726064892568,0.02,2003
0.13941201210021972,-0.1592856896460936,0.15,2003
0.0018838904798030853,0.002131918451030279,0.0025,2003
0.014383738040924072,-0.927289218057539,0.0175,2003
0.010977399349212647,-1.0562279492598123,0.015,2003
0.0024775455892086027,-1.0535648161982913,0.0025,2003
0.04084372997283935,-1.0504650082960703,0.0675,2003
0.27794174194335936,-1.0694354851386496,0.415,2003
0.1897140121459961,-1.094995754413459,0.285,2003
0.015456075668334962,-1.1225367379448912,0.0225,2003
0.07227617740631104,-1.2043634524875508,0.1475,2003
0.0474485445022583,-1.2164821294992179,0.1025,2003
0.005316815376281738,-1.342229737951501,0.06,2003
0.0006432497501373291,-1.340050500777107,0.0025,2003
0.022958929538726806,-0.126524365767354,0.0425,2003
0.15972641944885255,-0.14037146440070306,0.1975,2003
0.05430307388305664,-0.14860880523972916,0.095,2003
0.32937858581542967,-0.16161887415329312,0.34,2003
0.007361307740211487,-0.15651722723182365,0.0075,2003
0.0005086437612771988,1.0069565866095576,0.0025,2003
0.005981218814849853,1.0551464751877513,0.0675,2003
0.004712126851081848,1.0946363309065992,0.0725,2003
0.0024795325100421903,0.2780839036265096,0.005,2003
0.08727706909179687,-0.9376175773968064,0.115,2003
0.18285005569458007,-0.952896897237942,0.2725,2003
0.03097454071044922,-1.001054554219913,0.045,2003
0.06185840606689453,-1.0338669094701538,0.08,2003
0.2982864761352539,-1.0796183820639678,0.405,2003
0.6652085113525391,-1.0734578535738535,0.79,2003
0.40437362670898436,-1.06589172290202,0.7525,2003
0.19552032470703126,-1.0587017669177319,0.265,2003
0.0031255206465721132,-1.3282993900489828,0.015,2003
0.0014006143808364868,-1.3392975514866332,0.015,2003
0.03045863628387451,-1.3230481262219447,0.44,2003
5.537549965083599e-05,-1.2970539422955736,0.0075,2003
0.1511128330230713,-0.1446488615661329,0.1975,2003
0.0024908915162086486,-0.1293713735846758,0.0025,2003
0.0016431470215320587,0.6073203204482693,0.0025,2003
0.0024862298369407653,-0.1498790492047122,0.0025,2003
0.01910325288772583,-0.1580194146761336,0.02,2003
0.023915278911590575,-0.1698746081632017,0.025,2003
0.06671781539916992,0.2881047220994711,0.325,2003
0.008960485458374023,0.2984795523322977,0.1625,2003
0.02413887023925781,0.4668930027604805,0.0375,2003
0.007638502717018127,1.0546507663609623,0.09,2003
0.030316174030303955,1.0816816424640787,0.29,2003
0.036190876960754396,1.0774788095969916,0.13,2003
0.1494882583618164,1.0950530529391063,0.6775,2003
0.11796366691589355,1.1105271247082769,0.6625,2003
0.012721190452575684,1.1221089194224543,0.1125,2003
0.034058938026428225,-0.6180349332736776,0.0525,2003
0.006805357933044434,-0.6442067141814628,0.01,2003
0.01551041603088379,-0.9582687345750325,0.0425,2003
0.014290684461593628,-0.9891850739368877,0.0325,2003
0.0008182248473167419,-1.039487804026541,0.005,2003
0.024557218551635743,-1.0662636121604692,0.04,2003
0.19636379241943358,-1.1043694519120908,0.24,2003
0.4401481246948242,-1.1011939878633972,0.595,2003
0.218897705078125,-1.0938794355013697,0.3375,2003
0.0006088564172387123,-1.0835367535364555,0.005,2003
0.0007949434965848922,-1.1095157938140001,0.015,2003
0.0018223269283771514,-1.2841639968683605,0.025,2003
0.08980243682861327,-1.2890121111975887,0.275,2003
0.009432433843612672,-1.2949192954194155,0.0875,2003
0.14256689071655274,-1.3130895870790913,0.6225,2003
0.01161087155342102,-1.3197571734673301,0.09,2003
0.0002505478262901306,-0.08249132060730432,0.005,2003
0.004310748279094696,-0.10211376865169072,0.01,2003
0.05028165340423584,0.14090448255714388,0.095,2003
0.00025950418785214424,1.1229076943250555,0.0025,2003
0.013618769645690918,1.1253797689389935,0.04,2003
0.018084723949432373,1.1171406358339702,0.065,2003
0.04107503890991211,0.8490249987545566,0.0475,2003
0.0012757207453250885,0.06583603329693756,0.005,2003
0.002269187420606613,-0.5237705330283939,0.0025,2003
5.74071193113923e-06,-0.5875028927491442,0.0025,2003
0.03423658847808838,-0.9993468444252304,0.0925,2003
0.24579666137695313,-1.0483218286964906,0.53,2003
0.14081771850585936,-1.0615463570674175,0.525,2003
0.00021186918020248412,-1.1044663339450038,0.005,2003
0.049545087814331056,-1.18081054891389,0.065,2003
0.06209327697753906,-1.2063671005136576,0.15,2003
0.3920645523071289,-1.2581509887049356,0.625,2003
0.29503665924072264,-1.2660717404880635,0.97,2003
0.17197086334228515,-1.2727424128863272,0.89,2003
0.11037586212158203,-1.2780166793280265,0.765,2003
0.05691038608551025,-1.2819963279647832,0.255,2003
0.27642751693725587,-1.2911802608018874,0.95,2003
0.1399355411529541,-1.2991380985100238,0.505,2003
0.0010309287905693055,-1.3042203228657239,0.0075,2003
0.003453410863876343,-1.2947756650737714,0.0275,2003
0.04416088104248047,-1.214653377919538,0.095,2003
0.04852656364440918,-1.2148153537567317,0.115,2003
0.0021445801854133605,0.006593801966413551,0.0025,2003
0.001953502744436264,0.161417928887204,0.0125,2003
0.0013752962648868562,-0.1778687167639522,0.0025,2003
0.05578997135162354,-1.131499776145859,0.115,2003
0.0014699719846248626,-1.0978309059912126,0.0025,2003
0.07961400985717773,-1.1088428398850634,0.1325,2003
0.02536773443222046,-1.1217836319103824,0.0575,2003
0.1108176040649414,-1.2826188642437095,0.1675,2003
0.25466150283813477,-1.2834555475665756,0.605,2003
0.17979713439941405,-1.2803202398707858,0.92,2003
0.17029468536376954,-1.2795467029757004,0.9825,2003
0.2633859634399414,-1.2756454779107875,0.8125,2003
0.22475700378417968,-1.2825067418450655,0.625,2003
0.1456841468811035,-1.284531343192224,0.325,2003
0.12806772232055663,-1.2813101002121623,0.34,2003
0.004756643176078796,-1.2696857149170782,0.03,2003
0.004965976774692535,0.2816266421263546,0.005,2003
0.00240989089012146,0.31056600019322883,0.0025,2003
0.003323453366756439,-0.3050440008607874,0.0075,2003
0.0021188510954380036,-0.728284095545967,0.0025,2003
0.1480093479156494,-1.182140610762302,0.225,2003
0.060983195304870605,-1.1824252109987012,0.12,2003
0.3163375473022461,-1.295777073396261,0.465,2003
0.1723638343811035,-1.2868880741997442,0.7975,2003
0.00510015606880188,-1.2799194468335873,0.105,2003
0.004043377339839936,-1.2637569441831071,0.0125,2003
0.09922264099121093,-1.2603348794727913,0.1975,2003
0.03389682292938232,-1.2602811711605604,0.1025,2003
0.04680469512939453,-1.2561275449754399,0.2175,2003
0.08123130798339843,-1.247567698061131,0.4875,2003
0.06789616584777831,-1.2357933362129347,0.255,2003
0.035466711521148685,-1.2155866866339797,0.185,2003
0.07467926025390625,-1.1292617368020668,0.1475,2003
0.08442502021789551,-1.1267230040081428,0.1575,2003
0.0015739251673221588,-1.1181026427593086,0.005,2003
0.0003478028252720833,-1.109026612229558,0.0025,2003
0.0056547605991363525,-0.9190625011527713,0.01,2003
0.14266959190368653,-0.9052676975845152,0.23,2003
0.18598264694213867,-0.8921925567705928,0.4225,2003
0.20575096130371093,-0.8934205331985206,0.5825,2003
0.07474365711212158,-0.895394190482696,0.1975,2003
0.0007627116143703461,0.475491584743458,0.0075,2003
0.0002934816852211952,0.6908775618646059,0.005,2003
0.002180138975381851,-0.016546086062735173,0.005,2003
0.002345794439315796,-0.07128027436503846,0.005,2003
0.04810364246368408,0.19882267989431687,0.0575,2003
0.07894060134887695,-0.07949626633577224,0.0975,2003
0.0016150130331516266,-0.5004240395405416,0.0025,2003
0.0017829661071300507,-0.6422886167592008,0.0025,2003
0.1610882568359375,-0.7147590760866527,0.235,2003
0.025344972610473634,-0.7243659228927462,0.0425,2003
0.002677115797996521,-1.2874626129757278,0.005,2003
0.11720370292663575,-1.2653937505234547,0.205,2003
0.0011467163264751435,-1.3649446706863937,0.0025,2003
0.0020300598442554475,-1.3574965032727404,0.0025,2003
0.007435513734817505,-1.2950850907859899,0.04,2003
0.008842207193374634,-1.278126979043408,0.05,2003
0.24937934875488282,-1.2387213166574078,0.505,2003
0.24078697204589844,-1.229563892020822,0.465,2003
0.5362147521972657,-1.2200208062598297,0.8675,2003
0.08992731094360351,-1.2066877246756675,0.175,2003
0.005492085814476013,-1.1136167354584334,0.0175,2003
0.005127310752868652,-1.1072252079962657,0.015,2003
0.07890069961547852,-1.1059832239623617,0.1875,2003
0.0018014006316661834,-1.102719645352222,0.0025,2003
0.002177644371986389,-0.9316875735075524,0.0075,2003
0.061726894378662106,0.10362167446499526,0.0975,2003
0.006467990875244141,0.11218466833852934,0.0125,2003
0.043753013610839844,0.7131769013956225,0.1325,2003
0.0013124263286590577,0.2193554395067576,0.005,2003
0.001998434066772461,0.008347739209312421,0.0025,2003
0.09220596313476563,-0.04368219292631391,0.12,2003
0.004065588116645813,-0.632612271219217,0.0075,2003
0.0039055782556533815,-0.7594861524822135,0.005,2003
0.12176470756530762,-0.778037173021826,0.17,2003
0.02313317060470581,-0.7975603730629691,0.0325,2003
0.0022080156207084658,-0.9916487777427144,0.0025,2003
0.0024431192874908446,-0.9868128832738378,0.0025,2003
0.004474354982376099,-1.149304538916682,0.015,2003
0.060012531280517575,-1.1482709480304583,0.3725,2003
0.10367217063903808,-1.1588532607425996,0.1875,2003
0.10235513687133789,-1.176595061739547,0.2175,2003
0.00011144073680043221,-1.3460985466742892,0.005,2003
0.0018710017204284668,-1.271951166782069,0.0125,2003
0.0048333373665809636,-1.2472051931280603,0.0325,2003
0.0764461898803711,-1.2046887989432682,0.18,2003
0.054221692085266116,-1.2056841762995714,0.0825,2003
0.008548126816749572,-1.14626406160097,0.0225,2003
0.0011453232169151306,-1.1276642717964651,0.0025,2003
0.111439790725708,-1.0994122833671862,0.21,2003
0.10522373199462891,-1.0896230325160696,0.43,2003
0.0015011361241340636,-1.0762112884685135,0.01,2003
0.004846026599407196,-1.0200702457713986,0.0075,2003
0.05115591526031494,-1.0069400792264718,0.1525,2003
0.002963753342628479,0.04514039662028189,0.005,2003
0.0001628558337688446,0.25874391336259367,0.015,2003
0.0020986005663871767,0.6677424773281462,0.005,2003
0.0011495009064674377,0.9406040773011838,0.0025,2003
0.0006292379647493362,0.11239878974440343,0.005,2003
0.008522045612335206,0.04698316062683098,0.0175,2003
0.0024511337280273436,-0.16625600562747408,0.0025,2003
0.0008679850399494171,-0.35639266431877514,0.0025,2003
0.0012873972952365876,-0.75369226320219,0.0025,2003
0.00248933881521225,-0.7809349015063632,0.0025,2003
0.0018494416773319243,-1.0046637850591353,0.0025,2003
0.00017225373536348344,-1.0820677920698833,0.01,2003
0.014811797142028809,-1.12489444153468,0.0175,2003
0.5115811157226563,-1.1330685330322647,0.675,2003
0.41523059844970706,-1.142279995952423,0.9375,2003
0.35372314453125,-1.1545619519490598,0.6975,2003
0.008397285342216492,-1.1768658391735431,0.035,2003
0.03392594814300537,-1.2499177173204254,0.06,2003
0.00032099083065986636,-1.255319998776857,0.0025,2003
0.028455169200897218,-1.1994888034693274,0.0525,2003
0.0943898868560791,-1.1790610666421635,0.1975,2003
0.01174253225326538,-1.1749922811607243,0.05,2003
0.014168578386306762,-1.1786259362868403,0.0225,2003
0.06860231399536133,-1.1815099606632182,0.11,2003
0.03441375970840454,-1.1235820760894515,0.0725,2003
0.0025716394186019896,-1.1033219753290082,0.0075,2003
0.034300427436828616,-1.0837587836069793,0.095,2003
0.07330760955810547,-1.0689662777720765,0.195,2003
0.006139602661132813,-1.0286022612983856,0.025,2003
0.10834525108337402,-1.037037140395218,0.2325,2003
0.08550833702087403,-1.0742102093614574,0.265,2003
0.18975719451904297,-1.0622796158537173,0.6025,2003
0.047059574127197266,-1.0492453716705976,0.1,2003
0.0,0.41612223146813526,0.005,2003
0.010691519975662232,0.24799457562865787,0.03,2003
0.0008601419627666474,0.2765003269718474,0.0225,2003
