EBA,spei,BA
0.042334823608398436,-2.71207053011813,0.065
0.24803621292114258,-2.715809371266736,0.445
0.24807491302490234,-2.7149119786607856,0.4825
0.5222435379028321,-2.7123991231190527,0.74
0.14528919219970704,-2.70977987009111,0.21
0.03525892734527588,-2.743079048112506,0.05
0.019143353700637817,-2.745830700468415,0.04
0.023477680683135986,-2.8066437125875057,0.075
0.3218794631958008,-2.8227446261762688,0.525
0.043063387870788575,-2.8393764867690385,0.1175
0.015587797164916992,-2.8573346456863904,0.0375
0.2200038719177246,-2.8702066181977313,0.345
0.024568450450897217,-2.881164078827535,0.0375
0.010011905431747436,-2.80741491614733,0.02
0.06885179042816163,-2.8190210536981413,0.155
0.04263710498809815,-2.830170380423305,0.075
0.03864255666732788,-2.2386267609948995,0.05
0.014976189136505128,-2.2435489363362158,0.0275
0.02552618980407715,-2.3210793352373167,0.04
0.032366366386413575,-2.4125823032833478,0.0625
0.028084819316864015,-2.414062501355971,0.0425
0.15203372955322267,-2.5542226863533366,0.2925
0.4228392791748047,-2.5498830532822856,0.63
0.6303333282470703,-2.5474087137894523,0.8275
0.71619140625,-2.553095160581898,0.875
0.6966264343261719,-2.5647329888086587,0.855
0.49559524536132815,-2.5769685476503876,0.61
0.5599404907226563,-2.5888948248729236,0.7575
0.6403189086914063,-2.5975597120957223,0.8875
0.5630347442626953,-2.6107481529922554,0.895
0.4211751556396484,-2.623353977821491,0.685
0.11968849182128906,-2.6397688767927963,0.23
0.18645435333251953,-2.653239121358568,0.39
0.249359130859375,-2.664790262116534,0.575
0.027699899673461915,-2.6717402896785267,0.0575
0.03986706256866455,-2.6712845690159948,0.065
0.17395584106445314,-2.6626818892739004,0.2225
0.05571677207946777,-2.659886225319068,0.1175
0.240738582611084,-2.6754278207506323,0.315
0.09756449699401855,-2.6913469407425583,0.15
0.13024652481079102,-2.704437747844378,0.215
0.3353139877319336,-2.7125347705793,0.59
0.34169052124023436,-2.718084084065319,0.5825
0.1774871063232422,-2.7246301579095973,0.2625
0.009264881610870362,-2.9145135880244344,0.155
0.012635118961334228,-2.915004572096218,0.325
0.0,-2.6073434482764988,0.015
0.0,-2.509268010002426,0.015
0.013946428298950195,-1.7138246360181353,0.02
0.003690476417541504,-2.3859215694606624,0.005
0.1108389949798584,-2.3938346784209092,0.195
0.03302529811859131,-2.3970385866300292,0.035
0.038130953311920165,-2.547457073663204,0.0575
0.16427778244018554,-2.549366568062826,0.24
0.41689285278320315,-2.548011071905292,0.595
0.8154478454589844,-2.5526087253376857,0.985
0.7394717407226562,-2.561134248696629,0.9225
0.776264419555664,-2.567640132528081,0.995
0.6417132568359375,-2.5694798466623707,0.915
0.6196037292480469,-2.5704409117749747,0.94
0.5643630981445312,-2.583655649336805,0.915
0.3994960021972656,-2.595474718438956,0.7675
0.15893253326416015,-2.6083506575426205,0.43
0.009724206328392028,-2.618656087794651,0.0125
0.22576736450195312,-2.60143563355343,0.3575
0.49629859924316405,-2.6235489824567426,0.78
0.09767757415771484,-2.6464982785370865,0.2
0.10241169929504394,-2.666586299444068,0.23
0.23813243865966796,-2.677602551454109,0.57
0.28431896209716795,-2.687838010903227,0.4325
0.02987549304962158,-2.699826344701752,0.0575
0.04591220378875732,-2.7974539224630766,0.1925
0.005797321796417236,-2.8192490813046396,0.04
0.0003415178507566452,-2.782081356746068,0.015
0.0,-2.6092246430809243,0.015
0.06157440662384033,-1.796064158229228,0.0725
0.00655238151550293,-1.5964604134484266,0.0075
0.10905217170715333,-1.6354778824131788,0.1425
0.011587797403335572,-2.4262340211391273,0.0125
0.36281040191650393,-2.4424067027955028,0.385
0.4614640045166016,-2.4484950994618147,0.5775
0.08513185501098633,-2.4607045227132547,0.125
0.009824405312538148,-2.4654821532343925,0.03
0.01964533805847168,-2.5435139451307394,0.03
0.0,-2.856261438773528,0.015
0.11221328735351563,-2.55291384221944,0.15
0.29421775817871093,-2.557607502870739,0.38
0.39507835388183593,-2.565009161235612,0.535
0.3718521881103516,-2.565223359781221,0.5525
0.5658690643310547,-2.5630537579609274,0.8375
0.75177978515625,-2.5656514208653527,0.98
0.6604404449462891,-2.5726645422722734,0.96
0.5946066284179687,-2.587184737171024,0.9225
0.05148065567016601,-2.601683838320569,0.0975
0.06547916412353516,-2.649524506497027,0.115
0.15230358123779297,-2.673700476112184,0.28
0.0007485119253396988,-2.709125469972325,0.0075
0.031236109733581544,-2.7239288112348583,0.045
0.001369047611951828,-2.739506953340515,0.0025
0.0,-2.5774144884130457,0.03
0.0,-2.5697982959761476,0.015
0.06160654544830322,-2.4602834349815086,0.0875
0.25142885208129884,-2.4948946397278915,0.3125
0.14328333854675293,-2.5331962284301075,0.165
0.07887053966522217,-2.555050522849791,0.12
0.023438987731933595,-2.571911825320199,0.025
0.001595238149166107,-2.844784968689875,0.01
0.01148809552192688,-2.839013463920856,0.0425
0.0,-2.829072562841793,0.015
0.0,-2.959880087294664,0.015
0.0,-2.9346766476313313,0.015
0.00636904776096344,-2.6955113135159188,0.01
0.02482142925262451,-2.6794890759106162,0.05
0.020215773582458497,-2.546146060985472,0.0575
0.09320437431335449,-2.5523394208554935,0.1475
0.3225252914428711,-2.562812727746876,0.51
0.3450605010986328,-2.5640471774009095,0.6325
0.16098312377929688,-2.5819291688404626,0.365
0.09157638549804688,-2.597812433447536,0.1925
0.0012767857313156128,-2.7436061480592757,0.03
0.0007321428507566452,-2.7421280444078246,0.03
0.0007827381044626236,-2.781211847838351,0.025
0.0020674604177474977,-2.7789414757610436,0.0475
0.012589285373687744,-1.4317764459836486,0.02
0.009797618985176086,-2.2715674496509624,0.015
0.01688888907432556,-2.5205143053900936,0.025
0.029696428775787355,-2.5405999971739264,0.0525
0.027620038986206054,-2.550259425957156,0.0325
0.020287699699401855,-2.7146477365149813,0.025
0.0,-2.8541914326600932,0.0225
0.040431547164916995,-2.823389012138157,0.07
3.9682541973888874e-05,-2.8822226974012217,0.025
0.0,-2.932934524797203,0.0375
0.008189483880996704,-2.570930674948529,0.03
0.02531349182128906,-2.606186485011524,0.15
0.01804464340209961,-2.621599383728205,0.13
0.005302380919456482,-2.7958098742869173,0.0075
0.028297619819641115,-2.801152641604243,0.0525
0.003872165679931641,-2.8379459151350086,0.0875
0.0,-2.435833613365546,0.015
0.0,-2.7968995710550026,0.0325
0.0,-2.9203876920762903,0.005
0.0,-2.9080991334703863,0.01
0.0,-2.657094160485952,0.1925
0.0002142857201397419,-2.7177210253651523,0.225
0.0,-2.76939487759583,0.0075
0.11116549491882324,-2.8539586107041996,0.2075
0.04503214359283447,-2.852044165490734,0.065
0.016433334350585936,-2.0814403777318966,0.04
0.003933928906917572,-2.118033738906168,0.015
0.02486309766769409,-2.617928790127476,0.03
0.001785714328289032,-2.629856827339983,0.0025
0.0,-2.8462945251042724,0.0075
0.013962301015853882,-2.5535655845723246,0.015
0.0,-2.6382607496056436,0.08
0.0,-2.689800644499823,0.74
0.0002197420597076416,-2.7158104865993695,0.9875
0.0003402777761220932,-2.7485045093334213,0.76
0.0015788690745830536,-2.7710015450928687,0.4175
0.03469246387481689,-2.789798668492494,0.3925
0.1070391845703125,-2.8048116294213794,0.55
0.09573214530944824,-2.807601147685058,0.46
0.000565476194024086,-2.8081449020664593,0.005
0.0015763889253139496,-2.790668301934405,0.015
0.0,-2.5880167364312743,0.015
0.0,-2.569810394829442,0.04
0.008294941186904907,-2.1625401433456934,0.0125
0.008415178060531617,-2.6307271033302646,0.01
0.001468254029750824,-2.6440969152950693,0.0025
0.010873016119003296,-2.7224722536263313,0.025
0.0,-2.8191276084375763,0.045
0.0002380952425301075,-2.128012900961911,0.015
0.00130952388048172,-2.2678724955171883,0.0225
0.0,-2.6782965949033644,0.45
2.9761905316263438e-05,-2.701837030111785,0.82
0.0,-2.71301044732549,0.985
0.0024464285373687745,-2.7353350229546805,0.9825
0.03870883226394653,-2.7555978001486046,0.955
0.16687252044677733,-2.7718924876782753,0.7425
0.12876487731933595,-2.783132070342322,0.4375
0.015278273820877075,-2.7915583666677817,0.045
0.0007123015820980072,-2.8022005157308745,0.015
0.0,-2.5765665515845315,0.035
0.0,-2.5826594188216716,0.01
0.09099077224731446,-2.198319736464538,0.2
0.13297767639160157,-2.253785821677749,0.3225
0.19413393020629882,-2.2680498692006026,0.3675
0.06838184356689453,-2.2579241660188916,0.17
0.0,-2.7619599835177255,0.025
0.0,-2.697923536093971,0.015
0.0,-2.6183090558991275,0.0225
0.0,-2.647083349550313,0.0575
0.0,-2.672178670309035,0.0675
0.0,-2.6918206421019257,0.0225
0.0008973214030265808,-2.749532092844848,0.015
0.00012500000186264516,-1.7295959542334394,0.005
0.0,-1.7310819229175773,0.015
0.009853273630142212,-2.0574410660058153,0.0275
0.24308334350585936,-2.131553736986833,0.3825
0.4622232437133789,-2.1649657055346743,0.92
0.24006874084472657,-2.2026662715169123,0.845
0.1841374969482422,-2.2084113004775623,0.5875
0.07547440528869628,-2.2898217153158424,0.105
0.0,-2.492268020076166,0.0225
0.023035714626312254,-2.62781043084781,0.025
0.05969643115997315,-2.469119057151461,0.065
0.12137499809265137,-2.409536240076587,0.1925
0.001488095223903656,-2.150866753137522,0.025
0.0006511905044317245,-1.7612763982465158,0.015
0.16634584426879884,-1.7796918321405326,0.5025
0.10375774383544922,-1.7981853316428784,0.42
0.0074461311101913456,-1.8137407584304197,0.0725
0.1572321319580078,-2.05693092614269,0.3175
0.18393959045410158,-2.133653078984438,0.345
0.033852977752685545,-2.217893617164901,0.0775
0.000833333358168602,-2.412957538426661,0.0575
0.0,-2.825215504685494,0.01
0.00011904762126505375,-2.838763121673876,0.0525
0.043714289665222165,-2.688416682609706,0.0775
0.2720505905151367,-2.661708685529054,0.3275
0.5042857360839844,-2.6390846252225857,0.5625
0.26686309814453124,-2.6097909720530916,0.3425
0.20662200927734375,-2.5676898225496907,0.245
0.02035416603088379,-2.5029272988257247,0.035
0.1419285774230957,-2.4240173741936317,0.19
0.09916964530944825,-2.3386464244549816,0.1725
0.01952380895614624,-2.2777001424544663,0.0225
0.0034880954027175903,-2.272311624780969,0.02
0.004633928537368774,-1.7741748252431153,0.0425
0.10748661994934082,-1.8108004480298319,0.2725
0.05235892295837402,-1.8490773192701593,0.1525
0.005184524059295655,-1.9219619209377214,0.03
0.0007499999552965164,-2.2632152901171745,0.0075
0.0002782738022506237,-2.4728295356459085,0.01
0.0,-2.4415041819966024,0.02
0.022013392448425293,-2.609879078182479,0.025
0.0002976190485060215,-2.7222999351300285,0.0075
0.2647113037109375,-2.709741055499198,0.4475
0.5797500228881836,-2.683169992326306,0.6825
0.34414283752441405,-2.649096378896366,0.4075
0.07219940185546875,-2.613076362809103,0.0825
0.004660714268684387,-2.5679805430785634,0.015
0.008511905074119568,-2.2703652443649176,0.015
0.01745267868041992,-1.9754490616242812,0.04
0.0002857143059372902,-2.1797443438665165,0.0075
0.03444890975952149,-2.5803130685635844,0.04
0.0,-2.7152310143077854,0.005
0.04166071891784668,-2.7113099544099866,0.1275
0.21691072463989258,-2.700442589267173,0.345
0.027321429252624513,-2.670511881165864,0.0475
0.004285714626312256,-2.3011216687870144,0.0075
0.00392857164144516,-2.261666823600038,0.0375
0.012956351041793823,-2.571167229370314,0.025
0.0018071429431438446,-2.8507526177539133,0.02
0.00953690469264984,-2.8442733485420875,0.0125
0.03075833559036255,-2.849409462488066,0.0525
0.0041462588310241695,-2.9036830133976053,0.01
0.0026857143640518187,-1.8906162099649462,0.015
0.004329761862754822,-1.9076929822667756,0.02
0.0011904762685298919,-2.295877753909558,0.01
0.01023809552192688,-2.2862520833129993,0.075
0.019208632707595825,-2.693378755967786,0.215
0.00819345235824585,-2.7039821393406314,0.06
0.006785715222358704,-2.711232905747344,0.035
0.0047473213076591496,-2.7327477644005627,0.0325
0.018915178775787352,-2.754383050634147,0.1175
0.024474997520446778,-2.7724451204271783,0.0875
0.07403719902038575,-2.845109190546591,0.3675
0.16287975311279296,-2.849904473652886,0.94
0.21200775146484374,-2.841453326235219,0.705
0.1789589309692383,-2.8382011416700665,0.5725
0.18617599487304687,-2.8437767873786366,0.53
0.174754581451416,-2.847039939104276,0.2525
0.009627975821495056,-2.9011637350888178,0.0125
0.17387006759643556,-2.8987436864000413,0.215
0.022775793075561525,-2.7107244793844734,0.0275
0.02902777910232544,-2.7150232951383693,0.0325
0.0,-2.7396713743635357,0.025
0.009464285373687743,-2.3083938632171512,0.035
0.012889583110809327,-2.6912794588003988,0.1975
0.13917441368103028,-2.6972456444203714,0.7975
0.13147292137145997,-2.705946596958999,0.5825
0.28910594940185547,-2.7149314748198807,0.8925
0.25021072387695314,-2.726344317046322,0.655
0.15890893936157227,-2.7488113791753626,0.5725
0.1456288719177246,-2.7673428978473176,0.775
0.006086607575416565,-2.777121372391888,0.035
0.0812898826599121,-2.829379873875275,0.4875
0.19003124237060548,-2.82536907117651,0.75
0.2245785713195801,-2.8227678634613658,0.9125
0.2231331443786621,-2.8236757657971805,0.885
0.20377004623413086,-2.824867128863624,0.65
0.04443333625793457,-2.827116698785351,0.1375
0.25592777252197263,-2.8221128720545594,0.7075
0.07261785507202148,-2.8074418371547063,0.1675
0.0029769843816757203,-2.8033145704508797,0.0125
0.0003244047611951828,-2.8193912124472176,0.01
0.00755912721157074,-2.8386154432581416,0.015
0.03150567054748535,-2.912347055001877,0.06
0.0,-2.0799375421661925,0.035
0.0,-1.9808090493487878,0.0525
0.024716269969940186,-2.653402358695501,0.03
0.03817460298538208,-2.6357851872705518,0.0425
0.0066071426868438725,-2.330841897493674,0.01
0.003333333432674408,-2.156093080482909,0.03
0.011428571939468384,-2.1382855677724697,0.04
0.07883839130401611,-2.672141577221453,0.3325
0.13662500381469728,-2.6931982590869246,0.605
0.09060001373291016,-2.712493855179944,0.69
0.10384017944335938,-2.726762387143157,0.4925
0.25603570938110354,-2.740568594091265,0.885
0.20012592315673827,-2.755338697127742,0.615
0.2530881118774414,-2.774139175245897,0.7725
0.2210729217529297,-2.7896264868618212,0.7725
0.016877381801605223,-2.798997919601964,0.0575
0.08493898391723632,-2.7992536025488257,0.3375
0.1609550666809082,-2.8069387865420468,0.485
0.089002685546875,-2.8136121194934587,0.39
0.01833571434020996,-2.806777041131575,0.14
0.06949503898620606,-2.8095047345538027,0.6375
0.11414146423339844,-2.8091104708839367,0.6875
0.10150615692138672,-2.809156056885386,0.5175
0.009773809909820557,-2.828578962015544,0.0725
0.020620634555816652,-2.835653408679358,0.04
0.1651939010620117,-2.8977212898975937,0.2875
0.003550169765949249,-2.898863654431321,0.015
0.0858018684387207,-2.8939126381058533,0.1725
0.2660627174377441,-2.8857152771147105,0.4775
0.1075462532043457,-2.877558066887954,0.175
0.014305554628372193,-2.583257576973064,0.025
0.0002380952425301075,-2.568349509252075,0.01
0.04767063617706299,-2.3648620657070234,0.1
0.00028809525072574614,-2.6562479781376402,0.1225
0.006745238304138184,-2.7105762883863043,0.015
0.07799851417541503,-2.6901655878550748,0.16
0.028820834159851073,-2.687358104946752,0.0675
0.0004523809626698494,-2.688745050401462,0.005
0.07906280040740966,-2.695269197708771,0.485
0.1359056568145752,-2.7134791102783185,0.76
0.15046042442321778,-2.725481835997063,0.53
0.20971845626831054,-2.7340611831551875,0.745
0.16592174530029297,-2.749496278981779,0.66
0.05254880905151367,-2.7618897109182554,0.345
0.10157352447509765,-2.7625869945266395,0.5875
0.18104137420654298,-2.7753293129276018,0.6675
0.11107024192810058,-2.7888916630992484,0.45
0.24071727752685546,-2.7988134711840433,0.7225
0.14722976684570313,-2.8014364754679937,0.65
0.28690982818603517,-2.8036038289207617,0.67
0.01453214168548584,-2.8045013285985747,0.1175
0.00154285728931427,-2.8084609394530604,0.015
0.041171627044677736,-2.811733056738412,0.365
0.13965753555297852,-2.8091343404556537,0.5375
0.07357578754425048,-2.8040172859531713,0.23
0.00038730159401893614,-2.8361073376188988,0.0275
0.04249643325805664,-2.8377779142066575,0.255
0.004724999666213989,-2.841160461156875,0.01
0.0021458333730697632,-2.8794333632390905,0.005
0.06650368690490722,-2.8846417996702844,0.16
0.18987987518310548,-2.894807446660302,0.345
0.10175542831420899,-2.8912652335734754,0.145
0.16151103973388672,-2.887327462042488,0.2525
0.0010997024178504944,-2.1030254285355556,0.005
0.06410168647766114,-2.1061612712394333,0.2
0.013115079402923583,-2.154627772173724,0.045
0.000317460335791111,-2.4987577518941455,0.015
0.0,-2.507513151197185,0.0125
5.9523810632526876e-05,-2.6122626901265753,0.025
0.0,-2.5340378420789684,0.015
0.009285714626312256,-2.2747186577088803,0.0125
0.03720237970352173,-2.314712985129957,0.06
0.006230158805847168,-2.3684855520819665,0.0075
0.2141636848449707,-2.359914224258418,0.6575
0.304877986907959,-2.364553662881124,0.8425
0.246234130859375,-2.3745988979446184,0.6025
0.15909822463989257,-2.3881603971206062,0.48
0.09527182579040527,-2.3974983362337667,0.375
0.032559525966644284,-2.407330423764887,0.275
0.0,-2.419196171157672,0.015
0.004783333241939545,-2.7977550558358124,0.015
0.36259223937988283,-2.790150953278011,0.955
0.44205417633056643,-2.773950509942811,0.9925
0.14284791946411132,-2.753144044163025,0.3825
0.0008130952715873718,-2.7058850714566964,0.0125
0.053365478515625,-2.7043301988774044,0.415
0.08527351379394531,-2.72251272725686,0.6025
0.2290169906616211,-2.7379419795660525,0.8225
0.17962024688720704,-2.750408030817589,0.545
0.11721816062927246,-2.754531939549454,0.77
0.12450834274291993,-2.7576508570494807,0.6
0.027370536327362062,-2.7599883089854527,0.1675
0.03797976493835449,-2.8035893931796307,0.3275
0.0105218243598938,-2.802521444103703,0.0725
4.7619049437344076e-05,-2.807886083852426,0.015
0.002763180136680603,-2.878471878495262,0.005
0.03527494430541992,-2.885328904370603,0.12
0.0,-1.5613725919075176,0.0075
0.0,-2.3628239787871084,0.0075
0.006190476417541504,-2.3145317064388946,0.0125
0.28270563125610354,-2.1680799065838423,0.3225
0.5463609313964843,-2.2134644364975924,0.65
0.5141450500488282,-2.246315096584747,0.6175
0.3085984802246094,-2.285443131772106,0.5
0.03654762029647827,-2.3175674172879916,0.0725
0.021893939971923827,-2.334650046475416,0.05
0.10337301254272462,-2.3392542508705465,0.2025
0.35472854614257815,-2.3404659274737063,0.6625
0.24839286804199218,-2.3405305744451357,0.5375
0.29835498809814454,-2.337081496197513,0.74
0.23379510879516602,-2.3445583673471795,0.805
0.17158729553222657,-2.3635023784326585,0.9925
0.08063095092773437,-2.3829396737931208,0.9325
0.08910715103149414,-2.3911043064587276,1.0
0.07208532333374024,-2.3966251491074884,0.965
0.031026787757873535,-2.406523100241404,0.69
0.001369047611951828,-2.4234344741550493,0.0625
0.009126984477043153,-2.5638572536884223,0.01
0.27893848419189454,-2.573944259146213,0.47
0.2390481185913086,-2.5685011661997863,0.495
0.03513690948486328,-2.564688241929064,0.155
0.010138888359069825,-2.5581910253183406,0.08
0.019009920358657836,-2.5341569928003764,0.0475
0.10342291831970214,-2.8501557231133057,0.38
0.45646186828613283,-2.8359459482878164,1.0
0.4160901641845703,-2.8212233584427446,0.9875
0.25495716094970705,-2.799661114076663,0.855
0.013133927583694457,-2.776499712450819,0.065
0.01108601212501526,-2.7290222335345065,0.225
0.01091994047164917,-2.737714479564441,0.095
0.0012714286148548127,-2.7388058545431293,0.015
0.0017071428894996643,-2.7413183674279664,0.015
0.0,-1.2819911924626262,0.0075
0.009226190447807312,-2.2000771506398267,0.015
0.0,-2.352949264692063,0.0075
0.00625,-2.3824311453719202,0.0275
0.05667207717895508,-2.3866115340734484,0.25
0.02952380895614624,-2.236215622999437,0.03
0.056468257904052736,-2.373181999956639,0.1
0.3339321899414063,-2.3594666983420214,0.6125
0.37984580993652345,-2.3607064075880624,0.7525
0.38908279418945313,-2.3600006783332392,0.6925
0.5410578918457031,-2.3645242612065407,0.89
0.5105447387695312,-2.3708402755650826,0.925
0.30319805145263673,-2.395963738760639,0.885
0.2638410949707031,-2.4184668382180665,0.84
0.3810615539550781,-2.4202018439060384,0.955
0.1003210735321045,-2.4152010846704615,0.5525
0.1368127727508545,-2.425446445579447,0.64
0.13682540893554687,-2.4457290055956995,0.2975
0.00682539701461792,-2.461948757851433,0.04
0.03772817611694336,-2.6242267350628907,0.095
0.3716130828857422,-2.62777136622737,0.66
0.7049703216552734,-2.636241455239786,1.0
0.7149777221679687,-2.6398408252779433,1.0
0.5831403732299805,-2.644383945474417,0.9075
0.3183978271484375,-2.6213957725265,0.9375
0.07434821605682373,-2.59192279892135,0.33
0.05698908805847168,-2.564876903541511,0.4075
0.06826091289520264,-2.5626575614960174,0.1125
0.0303690505027771,-2.574919562311692,0.045
0.06298481941223144,-2.830276870143728,0.21
0.5668515014648438,-2.817958907797464,1.0
0.5611931991577148,-2.824172233809936,0.995
0.10996904373168945,-2.8153008754520097,0.2525
0.14990803718566895,-2.779442725293213,0.3625
0.10812321662902832,-2.771775560625859,0.3925
0.07119702816009521,-2.7462562445116823,0.65
0.09688661575317382,-2.727903140681044,0.84
0.10695566177368164,-2.733546434653008,0.6225
0.009887202382087708,-2.7303092158364644,0.0675
7.738095708191395e-05,-2.733158678974063,0.015
0.0021684524416923524,-2.73665829201833,0.015
0.017348567247390746,-2.7767082199594193,0.0375
0.054879164695739745,-1.6967079847672315,0.1925
0.02290208578109741,-1.7025084763747291,0.0875
0.033192641735076904,-2.325668501381547,0.085
0.00851190447807312,-2.395542188159838,0.01
0.18587482452392579,-2.3752290745671023,0.2425
0.3910543060302734,-2.365859781784676,0.615
0.6515764617919921,-2.3631162586489434,0.9575
0.5870652770996094,-2.3637581867972663,0.9475
0.2558685111999512,-2.3838876641103472,0.745
0.3366901397705078,-2.398121921653216,0.885
0.3668804168701172,-2.4060218330407666,0.7
0.3215025329589844,-2.4117691810573456,0.625
0.4507864379882813,-2.420081672750688,0.8425
0.06567460536956787,-2.4302266928271825,0.2025
0.06041666507720947,-2.4512491330048154,0.1625
0.003501984179019928,-2.6281943861187758,0.015
0.2700669860839844,-2.628576271893695,0.97
0.1709340286254883,-2.6357628281244323,0.9925
0.5485064697265625,-2.653865414312906,1.0
0.6253794479370117,-2.668265655705323,1.0
0.6145798110961914,-2.673040825626337,0.9925
0.7367837524414063,-2.6771824742942156,0.9525
0.5132643890380859,-2.67534683679419,0.77
0.23524951934814453,-2.6720763787118296,0.8275
0.33148414611816407,-2.6726859068413726,0.785
0.3609122085571289,-2.6673685549364454,0.915
0.4031443405151367,-2.645547427438867,0.725
0.2953764724731445,-2.5964588589116713,0.5325
0.20009227752685546,-2.6012075781280473,0.38
0.19093700408935546,-2.6072519582510805,0.4075
0.10527827262878418,-2.6059213743782825,0.2525
0.11343154907226563,-2.600260778689993,0.1525
0.14929415702819823,-2.588574833852053,0.2725
0.06507490634918213,-2.581917023690274,0.0975
0.05287152767181397,-2.5740533288071132,0.0875
0.07943928241729736,-2.8379868414211393,0.135
0.06376577377319335,-2.8338867259351255,0.24
0.021214284896850587,-2.8363767527984476,0.06
0.14901877403259278,-2.8384633189122406,0.295
0.13701964378356934,-2.8434298961003797,0.2825
0.3227970123291016,-2.841287459424238,0.6075
0.13162679672241212,-2.8270957906028173,0.25
0.019151490926742554,-2.8089777559011573,0.07
0.20612024307250976,-2.797079247257057,0.5
0.17562889099121093,-2.7896858363746904,0.43
0.09923809051513671,-2.796135596796689,0.46
0.04456369400024414,-2.7922057924933736,0.3275
0.059189286231994626,-2.7765829664014197,0.61
0.10080833435058593,-2.7416021554135583,0.91
0.3008818435668945,-2.7182980861697175,0.985
0.14631637573242187,-2.7341411016826878,0.6275
0.1267937469482422,-2.731176415182691,0.6225
0.03360863447189331,-2.717414363632406,0.2725
0.03761726379394531,-2.7544035566417575,0.165
0.003385416865348816,-2.0614076724821238,0.0125
0.030405054092407225,-2.0830124583428042,0.1975
0.11396627426147461,-2.3086682664067593,0.165
0.322921142578125,-2.2747795025847934,0.51
0.01674603223800659,-2.2368550102686333,0.075
0.04226461410522461,-2.3016428662978012,0.065
0.05517857074737549,-2.3144233095239555,0.0775
0.02019841194152832,-2.3772744040349174,0.0275
0.29662609100341797,-2.3954434806977014,0.33
0.18268218994140625,-2.4142016162580666,0.225
0.4400478363037109,-2.42035920703038,0.52
0.4294227981567383,-2.4244306806435865,0.535
0.5098538970947266,-2.4229430073981635,0.6025
0.7535957336425781,-2.406891237259842,0.8575
0.7694146728515625,-2.39108972533095,1.0
0.612876968383789,-2.4043515474631363,1.0
0.5261670303344727,-2.4301903909063904,1.0
0.20364269256591797,-2.435670665085534,0.4875
0.07040494918823242,-2.4306314781857776,0.1575
0.1452290916442871,-2.4344643007943128,0.3075
0.046221141815185544,-2.432939236023373,0.115
0.1294444465637207,-2.6259644850198334,0.48
0.36958778381347657,-2.6386880574979017,0.975
0.2650992202758789,-2.6449841230882103,0.995
0.281909236907959,-2.6489701979035964,1.0
0.28919841766357424,-2.6563036816809786,0.99
0.318207836151123,-2.6570141561210154,0.8575
0.5310396957397461,-2.6693129717824524,1.0
0.7466938781738282,-2.690723447517523,0.9975
0.5953690719604492,-2.6980113887799817,1.0
0.3614647674560547,-2.700636364391021,1.0
0.23331745147705077,-2.7043066611996673,0.9725
0.2060719299316406,-2.704340750518984,0.965
0.2611061668395996,-2.700353695669049,0.8375
0.3631056594848633,-2.702286390729338,0.995
0.16493305206298828,-2.7069105786229755,0.29
0.2282733154296875,-2.70991892415596,0.3575
0.29814682006835935,-2.7056612030424056,0.6925
0.49708580017089843,-2.701017951878225,1.0
0.507424087524414,-2.701819267249198,0.89
0.02570188283920288,-2.7010190682008544,0.1475
0.06675386905670166,-2.8379303766571042,0.12
0.006276785731315613,-2.8350717009683044,0.0475
0.09051459312438964,-2.835736616377472,0.185
0.2692996978759766,-2.8390630801830308,0.605
0.21252857208251952,-2.8390346604550816,0.6625
0.018638393878936767,-2.836231459213331,0.0275
0.06564791679382324,-2.8310130470246273,0.1
0.12090803146362304,-2.8150076571496174,0.325
0.3102294540405273,-2.818878493922918,0.7
0.32555446624755857,-2.833650117812028,0.77
0.28224853515625,-2.8280577298026386,0.88
0.10997262001037597,-2.820154376300833,0.71
0.12163958549499512,-2.811798833396069,0.8775
0.1398919677734375,-2.8025795495875547,0.9975
0.1751187515258789,-2.7920390881137456,0.9925
0.11682589530944824,-2.7801681145553374,0.8325
0.06312798023223877,-2.7618293205409494,0.4675
0.0430750036239624,-2.741713778069986,0.145
0.0010148809850215911,-2.695906565802542,0.0075
0.009345238208770751,-2.4009248407222854,0.0125
0.012142857313156128,-2.458167287756198,0.0125
0.3557927703857422,-2.462315328185493,0.48
0.17224567413330077,-2.473258942589571,0.6975
0.2098214530944824,-2.499934482793441,0.9375
0.21819265365600585,-2.519134343863496,0.85
0.056330270767211914,-2.507422092808826,0.21
0.006091269850730896,-2.597467241708815,0.01
0.08340277671813964,-2.614648842037806,0.265
0.41715328216552733,-2.631629043200448,0.925
0.4187906646728516,-2.633298376893296,0.965
0.2605709457397461,-2.6182479186056584,0.7625
0.43993057250976564,-2.621045220530567,0.99
0.4184261322021484,-2.6526410119338735,0.9975
0.5423601531982422,-2.6781507132501567,0.995
0.6890228271484375,-2.689929907478447,0.9925
0.6873348236083985,-2.6984604631093636,0.965
0.6978690338134765,-2.699151344837612,0.9925
0.6450922393798828,-2.6985350089312656,0.9875
0.4722306823730469,-2.6947071023971767,1.0
0.5018010711669922,-2.6896637450072327,0.9925
0.4006061553955078,-2.6959417646971238,0.995
0.13444790840148926,-2.703903219123181,0.885
0.15712897300720216,-2.712262068541737,0.8725
0.16404117584228517,-2.7196131692853247,0.9425
0.229746036529541,-2.7248016213746515,0.6925
0.07050693988800048,-2.727333304029201,0.155
0.0003333333507180214,-2.8417586934302257,0.0075
0.09720149993896485,-2.8423709478103345,0.165
0.13593809127807618,-2.842909478025827,0.2475
