EBA,spei,BA,Other_species,Invader,resister,avoider,embracer,endurer
0.4614640045166016,-2.4484950994618147,0.5775,0.005498214364051819,0.0,0.0,0.005498214364051819,0.0,0.0
0.08513185501098633,-2.4607045227132547,0.125,0.010122915506362915,0.0,0.0,0.01012291669845581,0.0,0.0
0.009824405312538148,-2.4654821532343925,0.03,0.005839583277702331,0.0,0.0,0.00583958387374878,0.0,0.0
0.01964533805847168,-2.5435139451307394,0.03,0.00038293614983558655,0.0,0.0,0.0003829365223646164,0.0,0.0
0.0,-2.856261438773528,0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.11221328735351563,-2.55291384221944,0.15,0.002462797462940216,0.0,3.9682541973888874e-05,0.0,0.004679067432880402,0.002423115074634552
0.29421775817871093,-2.557607502870739,0.38,0.005564979910850525,0.0,0.00035714291036129,0.0,0.00055555559694767,0.005207837820053101
0.39507835388183593,-2.565009161235612,0.535,0.005775793790817261,0.0,0.0001507936604321003,0.0,0.0001984127052128315,0.005625
0.3718521881103516,-2.565223359781221,0.5525,0.011154265403747558,0.0,0.0001607142947614193,0.0,0.0013804563879966736,0.010993552207946778
0.5658690643310547,-2.5630537579609274,0.8375,0.019575395584106446,0.0,0.0006656746566295624,0.0,0.009995535612106324,0.01890972375869751
0.75177978515625,-2.5656514208653527,0.98,0.013991564512252808,0.0,0.00042658731341362,0.0,0.007804563641548157,0.013564980030059815
0.6604404449462891,-2.5726645422722734,0.96,0.0028397822380065918,0.0,0.00011061508208513259,0.0,0.03426488161087036,0.0027291667461395263
0.5946066284179687,-2.587184737171024,0.9225,0.0018516847491264344,0.0,0.000443948432803154,0.0,0.05778323650360107,0.0014077383279800415
0.05148065567016601,-2.601683838320569,0.0975,3.968223929405213e-05,0.0,3.9682541973888874e-05,0.0,0.00802529752254486,0.0
0.06547916412353516,-2.649524506497027,0.115,3.968268632888794e-05,0.0,0.0,0.0,0.00783829391002655,3.9682541973888874e-05
0.15230358123779297,-2.673700476112184,0.28,-1.0058283805847169e-09,0.0,0.0,0.0,0.019761408567428588,0.0
0.0007485119253396988,-2.709125469972325,0.0075,0.0,0.0,0.0,0.0,9.07738134264946e-05,0.0
0.031236109733581544,-2.7239288112348583,0.045,2.9802322387695313e-10,0.0,0.0,0.0,0.0007147818058729172,0.0
0.001369047611951828,-2.739506953340515,0.0025,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.5774144884130457,0.03,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.5697982959761476,0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.06160654544830322,-2.4602834349815086,0.0875,-2.9802322387695313e-10,0.0,0.0,0.0,0.0015244048833847046,0.0
0.25142885208129884,-2.4948946397278915,0.3125,0.002998213768005371,0.0,0.0,0.002968452572822571,0.012979167699813842,2.9761905316263438e-05
0.14328333854675293,-2.5331962284301075,0.165,0.013422024250030518,0.0,0.0,0.013422023057937622,0.0037380951642990113,0.0
0.07887053966522217,-2.555050522849791,0.12,0.008480653762817383,0.0,0.0,0.008480654954910278,0.0,0.0
0.023438987731933595,-2.571911825320199,0.025,0.00018452376127243042,0.0,0.0,0.0001845238171517849,0.0,0.0
0.001595238149166107,-2.844784968689875,0.01,0.0047976189851760866,0.0,0.0,0.0047976189851760866,0.0,0.0
0.01148809552192688,-2.839013463920856,0.0425,0.01447420597076416,0.0,0.0,0.01447420597076416,0.0007559523731470109,0.0
0.0,-2.829072562841793,0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.959880087294664,0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.9346766476313313,0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.00636904776096344,-2.6955113135159188,0.01,0.00178571417927742,0.0,0.0,0.001785714328289032,0.0,0.0
0.02482142925262451,-2.6794890759106162,0.05,0.01102083444595337,0.0,0.0,0.010116071701049804,0.0,0.0009047619253396988
0.020215773582458497,-2.546146060985472,0.0575,0.0009960317611694336,0.0,0.0,0.0,0.00010912698693573475,0.0009960317611694336
0.09320437431335449,-2.5523394208554935,0.1475,0.002780258059501648,0.0,0.00011061508208513259,0.0,0.000801091343164444,0.0026696431636810303
0.3225252914428711,-2.562812727746876,0.51,0.006509424448013306,0.0,0.0002534722350537777,0.0,0.0349419641494751,0.006255952715873718
0.3450605010986328,-2.5640471774009095,0.6325,0.004458826184272766,0.0,7.142857648432255e-05,0.0,0.11056002616882324,0.004387401044368744
0.16098312377929688,-2.5819291688404626,0.365,0.0012956342101097106,0.0,0.0,0.0,0.08748214721679687,0.0012956349551677703
0.09157638549804688,-2.597812433447536,0.1925,5.9522762894630434e-05,0.0,0.0,0.0,0.06297520160675049,5.9523810632526876e-05
0.0012767857313156128,-2.7436061480592757,0.03,0.0,0.0,0.0,0.0,0.0,0.0
0.0007321428507566452,-2.7421280444078246,0.03,0.0,0.0,0.0,0.0,0.0,0.0
0.0007827381044626236,-2.781211847838351,0.025,0.0,0.0,0.0,0.0,0.0,0.0
0.0020674604177474977,-2.7789414757610436,0.0475,0.0,0.0,0.0,0.0,0.0,0.0
0.012589285373687744,-1.4317764459836486,0.02,-1.4901161193847657e-10,0.0,0.0,0.0,0.0010595238208770752,0.0
0.009797618985176086,-2.2715674496509624,0.015,0.0011994047462940216,0.0,0.0,0.0,6.101190578192473e-05,0.0011696428805589676
0.01688888907432556,-2.5205143053900936,0.025,0.0,0.0,0.0,0.0,0.007069444656372071,0.0
0.029696428775787355,-2.5405999971739264,0.0525,-3.3527612686157225e-10,0.0,0.0,0.0,0.006612599492073059,0.0
0.027620038986206054,-2.550259425957156,0.0325,1.4901161193847657e-10,0.0,0.0,0.0,0.004729662835597992,0.0
0.020287699699401855,-2.7146477365149813,0.025,0.0021488094329833985,0.0,0.0,0.0020892858505249024,0.0015416666865348816,0.0
0.0,-2.8541914326600932,0.0225,0.0,0.0,0.0,0.0,0.0,0.0
0.040431547164916995,-2.823389012138157,0.07,0.01574305534362793,0.0,0.0,0.015743056535720824,0.0011269842088222504,0.0
3.9682541973888874e-05,-2.8822226974012217,0.025,0.0001984127052128315,0.0,0.0,0.0001984127052128315,0.0,0.0
0.0,-2.932934524797203,0.0375,0.0,0.0,0.0,0.0,0.0,0.0
0.008189483880996704,-2.570930674948529,0.03,0.0007594245672225953,0.0,0.0,0.0,0.00847370982170105,0.0007594246417284012
0.02531349182128906,-2.606186485011524,0.15,0.0013427576422691346,0.0,0.0,0.0,0.08008928298950195,0.0013427579402923585
0.01804464340209961,-2.621599383728205,0.13,0.0005332343280315399,0.0,0.0,0.0,0.08684622764587402,0.000533234104514122
0.005302380919456482,-2.7958098742869173,0.0075,-1.4901161193847657e-10,0.0,0.0,0.0,0.0006214286014437676,0.0
0.028297619819641115,-2.801152641604243,0.0525,0.0,0.0,0.0,0.0,0.001964285671710968,0.0
0.003872165679931641,-2.8379459151350086,0.0875,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.435833613365546,0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.7968995710550026,0.0325,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.9203876920762903,0.005,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.9080991334703863,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.657094160485952,0.1925,7.093258202075958e-05,0.0,0.0,0.0,0.11862300872802735,7.09325447678566e-05
0.0002142857201397419,-2.7177210253651523,0.225,0.00039831370115280153,0.0,0.0,0.0,0.13167609214782716,0.00039831347763538363
0.0,-2.76939487759583,0.0075,0.0,0.0,0.0,0.0,0.004202381074428559,0.0
0.11116549491882324,-2.8539586107041996,0.2075,0.06414226531982421,0.0475,9.484127163887023e-05,0.0,0.018171627521514893,0.0
0.04503214359283447,-2.852044165490734,0.065,0.005757142901420593,0.0,0.0,0.0,0.005029365420341492,0.0
0.016433334350585936,-2.0814403777318966,0.04,0.001505654752254486,0.0,0.0,0.00021666668355464934,0.01583809494972229,0.0012889879941940308
0.003933928906917572,-2.118033738906168,0.015,0.0020821429789066315,0.0,0.0,7.142857648432255e-05,0.008715178966522217,0.002010714411735535
0.02486309766769409,-2.617928790127476,0.03,0.0,0.0,0.0,0.0,0.00127976194024086,0.0
0.001785714328289032,-2.629856827339983,0.0025,0.0,0.0,0.0,0.0,0.000386904776096344,0.0
0.0,-2.8462945251042724,0.0075,0.0,0.0,0.0,0.0,0.0,0.0
0.013962301015853882,-2.5535655845723246,0.015,0.0,0.0,0.0,0.0,0.0007579365372657776,0.0
0.0,-2.6382607496056436,0.08,0.000148809552192688,0.0,0.0,0.0,0.05468353271484375,0.00014880952425301076
0.0,-2.689800644499823,0.74,0.0015863098204135894,0.0,0.0,0.0,0.5014112091064453,0.0015863095223903655
0.0002197420597076416,-2.7158104865993695,0.9875,0.0015664683282375336,0.0,0.0,0.0,0.6841214752197265,0.0015664681792259215
0.0003402777761220932,-2.7485045093334213,0.76,0.0012008927017450332,0.0,0.0,0.0,0.5303799819946289,0.0012008929252624511
0.0015788690745830536,-2.7710015450928687,0.4175,0.00015327364206314088,0.0,0.0,0.0,0.24775001525878906,0.0001532738097012043
0.03469246387481689,-2.789798668492494,0.3925,0.0005699390545487404,0.0,0.0,0.0,0.19259922027587892,0.0005699405074119568
0.1070391845703125,-2.8048116294213794,0.55,0.0015238070487976075,0.0,0.0,0.0,0.2793134880065918,0.0015238095819950104
0.09573214530944824,-2.807601147685058,0.46,0.0004791644588112831,0.0,0.0,0.0,0.2666423606872559,0.0004791666939854622
0.000565476194024086,-2.8081449020664593,0.005,0.0,0.0,0.0,0.0,0.002738095223903656,0.0
0.0015763889253139496,-2.790668301934405,0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.5880167364312743,0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.569810394829442,0.04,0.0,0.0,0.0,0.0,0.0,0.0
0.008294941186904907,-2.1625401433456934,0.0125,2.499997615814209e-05,0.0,0.0,0.0,0.0015776784718036653,2.4999999441206454e-05
0.008415178060531617,-2.6307271033302646,0.01,-1.4901161193847657e-10,0.0,0.0,0.0,0.0003690476343035698,0.0
0.001468254029750824,-2.6440969152950693,0.0025,-1.4901161193847657e-10,0.0,0.0,0.0,0.000912698432803154,0.0
0.010873016119003296,-2.7224722536263313,0.025,3.9682090282440185e-05,0.0,0.0,3.9682541973888874e-05,0.013660714626312256,0.0
0.0,-2.8191276084375763,0.045,0.0,0.0,0.0,0.0,0.0,0.0
0.0002380952425301075,-2.128012900961911,0.015,0.009934523701667785,0.0,0.0,0.00011904762126505375,0.0,0.009815476536750793
0.00130952388048172,-2.2678724955171883,0.0225,0.019880952835083007,0.0,0.0,0.0001785714365541935,0.000476190485060215,0.01869047522544861
0.0,-2.6782965949033644,0.45,0.0018422621488571166,0.0,0.0,0.0,0.30949405670166014,0.0018422619998455048
2.9761905316263438e-05,-2.701837030111785,0.82,0.0035848209261894227,0.0,0.0,0.0,0.6084464263916015,0.00358482152223587
0.0,-2.71301044732549,0.985,0.0019687508046627045,0.0,0.0,0.0,0.7417599487304688,0.0019687500596046446
0.0024464285373687745,-2.7353350229546805,0.9825,0.001123015880584717,0.0,0.0,0.0,0.6923155212402343,0.001123015880584717
0.03870883226394653,-2.7555978001486046,0.955,0.001489085555076599,0.0,0.0,0.0,0.6093080520629883,0.0014890873432159425
0.16687252044677733,-2.7718924876782753,0.7425,0.0003095211647450924,0.0,0.0,0.0,0.27352779388427734,0.0003095238283276558
0.12876487731933595,-2.783132070342322,0.4375,0.0006651769578456878,0.0,0.0,0.0,0.23024703979492187,0.0006651785969734192
0.015278273820877075,-2.7915583666677817,0.045,-2.9802322387695313e-10,0.0,0.0,0.0,0.017500001192092895,0.0
0.0007123015820980072,-2.8022005157308745,0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.5765665515845315,0.035,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.5826594188216716,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0.09099077224731446,-2.198319736464538,0.2,0.031270833015441896,0.005,0.0,0.004468452334403992,0.04288630962371826,0.021575000286102295
0.13297767639160157,-2.253785821677749,0.3225,0.007685415744781494,0.0,0.0,0.004911309778690338,0.09883481979370118,0.0027741074562072756
0.19413393020629882,-2.2680498692006026,0.3675,0.02330416440963745,0.0,0.0,0.0038857141137123106,0.10000328063964843,0.01941845178604126
0.06838184356689453,-2.2579241660188916,0.17,0.000185713991522789,0.0,0.0,0.0001857142895460129,0.071334228515625,0.0
0.0,-2.7619599835177255,0.025,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.697923536093971,0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.6183090558991275,0.0225,0.00013343259692192078,0.0,0.0,0.0,0.008133432865142821,0.0001334325410425663
0.0,-2.647083349550313,0.0575,0.0007306548953056335,0.0,0.0,0.0,0.04284573554992676,0.0007306548207998276
0.0,-2.672178670309035,0.0675,0.0002678570151329041,0.0,0.0,0.0,0.04693600654602051,0.0002678571455180645
0.0,-2.6918206421019257,0.0225,0.0,0.0,0.0,0.0,0.014921131134033204,0.0
0.0008973214030265808,-2.749532092844848,0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.00012500000186264516,-1.7295959542334394,0.005,0.0,0.0,0.0,0.0,1.785714295692742e-05,0.0
0.0,-1.7310819229175773,0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.009853273630142212,-2.0574410660058153,0.0275,0.003792559504508972,0.0,0.0,0.00041428569704294205,0.008533333539962768,0.003378273844718933
0.24308334350585936,-2.131553736986833,0.3825,0.05034285545349121,0.0,0.0,0.043692855834960936,0.06759226799011231,0.006649999618530273
0.4622232437133789,-2.1649657055346743,0.92,0.1013967227935791,0.0,0.0,0.07535475730895996,0.286877384185791,0.02604196548461914
0.24006874084472657,-2.2026662715169123,0.845,0.0371779727935791,0.0,0.0,0.02133512020111084,0.5027262115478516,0.014836606979370117
0.1841374969482422,-2.2084113004775623,0.5875,0.02397261619567871,0.0,0.0,0.007507143020629883,0.2966193389892578,0.01626666784286499
0.07547440528869628,-2.2898217153158424,0.105,0.0011071426421403886,0.0,0.0,0.0,0.017708630561828614,0.0011071427911520004
0.0,-2.492268020076166,0.0225,0.0,0.0,0.0,0.0,0.0,0.0
0.023035714626312254,-2.62781043084781,0.025,0.00119047611951828,0.0,0.0,0.001190476194024086,5.9523810632526876e-05,0.0
0.05969643115997315,-2.469119057151461,0.065,0.0038749998807907104,0.0,0.0,0.000357142873108387,0.00011904762126505375,0.0035178571939468383
0.12137499809265137,-2.409536240076587,0.1925,0.000833333358168602,0.0,0.0,0.000357142873108387,0.0,0.000476190485060215
0.001488095223903656,-2.150866753137522,0.025,0.014940476417541504,0.0,0.0,0.000892857164144516,0.000892857164144516,0.014047619104385376
0.0006511905044317245,-1.7612763982465158,0.015,0.00031785715371370317,0.0,0.0,0.00031785715371370317,2.4999999441206454e-05,0.0
0.16634584426879884,-1.7796918321405326,0.5025,0.24366636276245118,0.0,0.0,0.2314306640625,0.0027764880657196044,0.012235714197158814
0.10375774383544922,-1.7981853316428784,0.42,0.27311695098876954,0.0,0.0,0.2581610107421875,0.002479464411735535,0.014955952167510986
0.0074461311101913456,-1.8137407584304197,0.0725,0.04551339149475098,0.0,0.0,0.04404672622680664,0.0022877976298332214,0.0014666667580604553
0.1572321319580078,-2.05693092614269,0.3175,0.017324999570846558,0.0,0.0,0.016759524345397948,0.11976399421691894,0.000565476194024086
0.18393959045410158,-2.133653078984438,0.345,0.023654165267944335,0.0,0.0,0.022190775871276856,0.1237247085571289,0.001463392972946167
0.033852977752685545,-2.217893617164901,0.0775,0.004687798023223877,0.0,0.0,0.0007571429014205933,0.02496756076812744,0.003823512494564056
0.000833333358168602,-2.412957538426661,0.0575,-7.450580596923828e-11,0.0,0.0,0.0,8.928571827709675e-05,0.0
0.0,-2.825215504685494,0.01,0.0,0.0,0.0,0.0,0.0,0.0
0.00011904762126505375,-2.838763121673876,0.0525,0.0,0.0,0.0,0.0,0.0,0.0
0.043714289665222165,-2.688416682609706,0.0775,5.9523805975914e-05,0.0,0.0,5.9523810632526876e-05,0.000357142873108387,0.0
0.2720505905151367,-2.661708685529054,0.3275,0.00065476194024086,0.0,0.0,0.0002380952425301075,0.000714285746216774,0.000416666679084301
0.5042857360839844,-2.6390846252225857,0.5625,0.0006547617167234421,0.0,0.0,0.000357142873108387,0.0001785714365541935,0.00011904762126505375
0.26686309814453124,-2.6097909720530916,0.3425,0.012845237255096436,0.0,0.0,0.008041666746139526,0.003345238268375397,0.003910714089870453
0.20662200927734375,-2.5676898225496907,0.245,0.011145832538604737,0.0,0.0,0.008705357313156128,0.002205357253551483,0.002440476268529892
0.02035416603088379,-2.5029272988257247,0.035,0.002142857164144516,0.0,0.0,0.001666666716337204,0.0010357142984867096,0.000476190485060215
0.1419285774230957,-2.4240173741936317,0.19,0.027154762744903565,0.0,0.0,0.011434524059295655,0.003273809552192688,0.01572023868560791
0.09916964530944825,-2.3386464244549816,0.1725,0.000773809552192688,0.0,0.0,0.00011904762126505375,0.0,0.00065476194024086
0.01952380895614624,-2.2777001424544663,0.0225,0.002857142686843872,0.0,0.0,0.0005952381342649459,0.0,0.002261904776096344
0.0034880954027175903,-2.272311624780969,0.02,0.001190476194024086,0.0,0.0,0.001190476194024086,0.0015654762089252472,0.0
0.004633928537368774,-1.7741748252431153,0.0425,0.02529761791229248,0.0,0.0,0.025001189708709716,0.0007482142746448516,0.0002964285761117935
0.10748661994934082,-1.8108004480298319,0.2725,0.12228423118591308,0.0,0.0,0.12094643592834473,0.0014395833015441895,0.0013377976417541504
0.05235892295837402,-1.8490773192701593,0.1525,0.08815862655639649,0.0,0.0,0.08778363227844238,0.0012714284658432006,0.0003750000149011612
0.005184524059295655,-1.9219619209377214,0.03,0.0101797616481781,0.0,0.0,0.008879761695861816,0.011232142448425292,0.0011095239222049713
0.0007499999552965164,-2.2632152901171745,0.0075,0.0011250001192092895,0.0,0.0,0.0011249999701976776,0.0024062499403953554,0.0
0.0002782738022506237,-2.4728295356459085,0.01,0.0004806548357009888,0.0,0.0,0.0004806547611951828,0.0016473214328289031,0.0
0.0,-2.4415041819966024,0.02,0.0,0.0,0.0,0.0,0.0,0.0
0.022013392448425293,-2.609879078182479,0.025,0.0,0.0,0.0,0.0,0.0,0.0
0.0002976190485060215,-2.7222999351300285,0.0075,0.0,0.0,0.0,0.0,0.0,0.0
0.2647113037109375,-2.709741055499198,0.4475,0.002619047164916992,0.0,0.0,0.002142857313156128,0.0017886905372142793,0.000476190485060215
0.5797500228881836,-2.683169992326306,0.6825,0.0040535712242126464,0.0,0.0,0.001071428656578064,0.0005952381342649459,0.0027440476417541506
0.34414283752441405,-2.649096378896366,0.4075,0.0020327380299568175,0.0,0.0,0.000714285746216774,0.000357142873108387,0.0013184523582458496
0.07219940185546875,-2.613076362809103,0.0825,5.952388048171997e-05,0.0,0.0,5.9523810632526876e-05,0.0,0.0
0.004660714268684387,-2.5679805430785634,0.015,0.0,0.0,0.0,0.0,0.0,0.0
0.008511905074119568,-2.2703652443649176,0.015,0.00363095223903656,0.0,0.0,0.0035119050741195677,0.0,0.00011904762126505375
0.01745267868041992,-1.9754490616242812,0.04,0.010391666889190673,0.0,0.0,0.008725000023841857,0.009944940209388733,0.001666666716337204
0.0002857143059372902,-2.1797443438665165,0.0075,0.0004523809999227524,0.0,0.0,0.0004523809626698494,0.001595238149166107,0.0
0.03444890975952149,-2.5803130685635844,0.04,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.7152310143077854,0.005,0.0,0.0,0.0,0.0,0.0,0.0
0.04166071891784668,-2.7113099544099866,0.1275,5.9523805975914e-05,0.0,0.0,5.9523810632526876e-05,0.0020297619700431822,0.0
0.21691072463989258,-2.700442589267173,0.345,0.00041666656732559205,0.0,0.0,0.000416666679084301,0.00011904762126505375,0.0
0.027321429252624513,-2.670511881165864,0.0475,0.0,0.0,0.0,0.0,0.0,0.0
0.004285714626312256,-2.3011216687870144,0.0075,0.0025,0.0,0.0,0.0025,0.0,0.0
0.00392857164144516,-2.261666823600038,0.0375,0.03357142925262451,0.0,0.0,0.0,0.0,0.03357142925262451
0.012956351041793823,-2.571167229370314,0.025,0.0,0.0,0.0,0.0,0.0001984127052128315,0.0
0.0018071429431438446,-2.8507526177539133,0.02,0.00032499998807907106,0.0,0.00032499998807907106,0.0,0.012546429634094238,0.0
0.00953690469264984,-2.8442733485420875,0.0125,-1.4901161193847657e-10,0.0,0.0,0.0,0.00215238094329834,0.0
0.03075833559036255,-2.849409462488066,0.0525,7.499992847442627e-05,0.0,7.499999832361936e-05,0.0,0.017935713529586794,0.0
0.0041462588310241695,-2.9036830133976053,0.01,0.0,0.0,0.0,0.0,3.401360474526882e-05,0.0
0.0026857143640518187,-1.8906162099649462,0.015,0.007355952262878418,0.0,0.0,0.007355952858924866,0.001405952274799347,0.0
0.004329761862754822,-1.9076929822667756,0.02,0.008626190423965454,0.0,0.0,0.008626191020011902,0.007044047713279724,0.0
0.0011904762685298919,-2.295877753909558,0.01,0.008452381491661071,0.0,0.0,0.0,0.0,0.008452381491661071
0.01023809552192688,-2.2862520833129993,0.075,0.06369048118591308,0.0,0.0,0.0,0.0002380952425301075,0.06369048118591308
0.019208632707595825,-2.693378755967786,0.215,0.005850594639778137,0.0,0.004056250154972077,0.00013214286416769028,0.08399583816528321,0.0016622023284435271
0.00819345235824585,-2.7039821393406314,0.06,0.0010175595432519913,0.0,0.0008300594985485077,0.0,0.03002380847930908,0.0001875000074505806
0.006785715222358704,-2.711232905747344,0.035,0.0028380951285362243,0.0,0.0017702381312847137,0.0,0.00805118978023529,0.0010678571462631225
0.0047473213076591496,-2.7327477644005627,0.0325,0.00012619033455848694,0.0,0.00012619048357009888,0.0,0.013512797355651855,0.0
0.018915178775787352,-2.754383050634147,0.1175,0.0008047614246606827,0.0,0.0008047619462013245,0.0,0.0635315465927124,0.0
0.024474997520446778,-2.7724451204271783,0.0875,0.0007904757559299469,0.0,0.0007404762506484985,0.0,0.030577085018157958,4.999999888241291e-05
0.07403719902038575,-2.845109190546591,0.3675,0.0017437484860420226,0.0,0.0016949406266212462,0.0,0.17172677993774413,4.880952648818493e-05
0.16287975311279296,-2.849904473652886,0.94,0.006544938683509827,0.0,0.006292262077331543,0.0,0.64490478515625,0.00025267856195569036
0.21200775146484374,-2.841453326235219,0.705,0.0031999951601028444,0.0,0.002980952262878418,0.0,0.3262589263916016,0.00012142857536673546
0.1789589309692383,-2.8382011416700665,0.5725,0.002785713076591492,0.0,0.0027369046211242675,0.0,0.2234503936767578,4.880952648818493e-05
0.18617599487304687,-2.8437767873786366,0.53,0.004524203836917877,0.0,0.004207539558410645,0.0,0.17293750762939453,0.00026904759928584096
0.174754581451416,-2.847039939104276,0.2525,0.005522816181182861,0.0,0.0048615080118179325,0.0,0.03794285774230957,0.0006363095343112946
0.009627975821495056,-2.9011637350888178,0.0125,0.0,0.0,0.0,0.0,0.0,0.0
0.17387006759643556,-2.8987436864000413,0.215,0.0,0.0,0.0,0.0,0.0,0.0
0.022775793075561525,-2.7107244793844734,0.0275,0.0,0.0,0.0,0.0,0.0005952381342649459,0.0
0.02902777910232544,-2.7150232951383693,0.0325,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.7396713743635357,0.025,0.0,0.0,0.0,0.0,0.0,0.0
0.009464285373687743,-2.3083938632171512,0.035,0.001904761791229248,0.0,0.0,0.0002380952425301075,0.0,0.001666666716337204
0.012889583110809327,-2.6912794588003988,0.1975,0.03738541841506958,0.0,0.014894942045211792,0.0011261904984712601,0.07969166278839111,0.021201188564300536
0.13917441368103028,-2.6972456444203714,0.7975,0.02923154354095459,0.0,0.014638394117355347,0.0001086309552192688,0.2872955322265625,0.014484523534774781
0.13147292137145997,-2.705946596958999,0.5825,0.016003272533416747,0.0,0.011549403667449951,0.0,0.23803302764892578,0.004453868865966797
0.28910594940185547,-2.7149314748198807,0.8925,0.01372172474861145,0.0,0.008949999809265136,0.0,0.24774345397949218,0.004771726131439209
0.25021072387695314,-2.726344317046322,0.655,0.016353569030761718,0.0,0.012169642448425293,0.0,0.19005804061889647,0.004183928668498993
0.15890893936157227,-2.7488113791753626,0.5725,0.01677499771118164,0.0,0.015620238780975342,0.0,0.2532041549682617,0.0011547619849443436
0.1456288719177246,-2.7673428978473176,0.775,0.007466664314270019,0.0,0.006735416650772094,0.0,0.3623065185546875,0.0007062499970197678
0.006086607575416565,-2.777121372391888,0.035,0.00010119035840034486,0.0,0.00010119047947227955,0.0,0.01691726326942444,0.0
0.0812898826599121,-2.829379873875275,0.4875,0.002338094711303711,0.0,0.0022428572177886964,0.0,0.2671023750305176,9.523809887468815e-05
0.19003124237060548,-2.82536907117651,0.75,0.002911307513713837,0.0,0.002711309492588043,0.0,0.36315475463867186,0.00019999999552965163
0.2245785713195801,-2.8227678634613658,0.9125,0.0007404738664627075,0.0,0.0006458333134651184,0.0,0.2513656997680664,2.0833334419876338e-05
0.2231331443786621,-2.8236757657971805,0.885,0.0008496022224426269,0.0,0.0005119048058986664,0.0,0.21979782104492188,0.00016507936641573906
0.20377004623413086,-2.824867128863624,0.65,0.007474005222320557,0.0,0.006614483594894409,0.0,0.24900001525878906,0.0008119048178195954
0.04443333625793457,-2.827116698785351,0.1375,0.0004845234006643295,0.0,0.00043690476566553114,0.0,0.051262311935424805,4.7619049437344076e-05
0.25592777252197263,-2.8221128720545594,0.7075,0.0004499957710504532,0.0,0.00045000001788139346,0.0,0.3495249938964844,0.0
0.07261785507202148,-2.8074418371547063,0.1675,0.0004956337809562683,0.0,0.0003253968432545662,0.0,0.06924781799316407,0.00017023809254169465
0.0029769843816757203,-2.8033145704508797,0.0125,-1.6763806343078613e-10,0.0,0.0,0.0,0.0015222221612930299,0.0
0.0003244047611951828,-2.8193912124472176,0.01,-3.725290298461914e-11,0.0,0.0,0.0,0.0005297619104385376,0.0
0.00755912721157074,-2.8386154432581416,0.015,4.999995231628418e-05,0.0,4.999999888241291e-05,0.0,0.006342063546180725,0.0
0.03150567054748535,-2.912347055001877,0.06,-2.9802322387695313e-10,0.0,0.0,0.0,0.0009217687696218491,0.0
0.0,-2.0799375421661925,0.035,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-1.9808090493487878,0.0525,0.0,0.0,0.0,0.0,0.0,0.0
0.024716269969940186,-2.653402358695501,0.03,0.0,0.0,0.0,0.0,0.002462301552295685,0.0
0.03817460298538208,-2.6357851872705518,0.0425,0.0,0.0,0.0,0.0,0.0,0.0
0.0066071426868438725,-2.330841897493674,0.01,0.00125,0.0,0.0,0.00125,0.001011904776096344,0.0
0.003333333432674408,-2.156093080482909,0.03,0.021666667461395263,0.0,0.0,0.0002380952425301075,0.0,0.02142857313156128
0.011428571939468384,-2.1382855677724697,0.04,0.021130952835083008,0.0,0.0,0.0002380952425301075,0.0,0.020892856121063234
0.07883839130401611,-2.672141577221453,0.3325,0.04032381057739258,0.0,0.0063217258453369144,0.0002988095209002495,0.06500655174255371,0.033118157386779784
0.13662500381469728,-2.6931982590869246,0.605,0.018400890827178953,0.0,0.004705952405929565,4.999999888241291e-05,0.1681380844116211,0.013362202644348144
0.09060001373291016,-2.712493855179944,0.69,0.006638093590736389,0.0,0.004193154871463775,0.0,0.3066128158569336,0.0024449405074119567
0.10384017944335938,-2.726762387143157,0.4925,0.01714077115058899,0.0,0.01074613094329834,0.0,0.20476367950439453,0.006394642591476441
0.25603570938110354,-2.740568594091265,0.885,0.016199995279312134,0.0,0.011530356407165527,0.0,0.3625818634033203,0.004669643044471741
0.20012592315673827,-2.755338697127742,0.615,0.007578569054603576,0.0,0.005037500262260437,0.0,0.20821815490722656,0.0025410711765289306
