time,t2m,tp,sm,vpd,spei,t2mmax,month
2020-04-01,-1.7879526172354026,-0.10443524863474485,-0.007156408439210543,-0.29294594416009423,0.5772471192433364,-0.5083341629414853,4
2020-05-01,-0.744861108768855,-2.269807675644366,0.010454592907053376,-0.3259083555965778,0.3513901294992953,-0.5097917884816007,5
2020-06-01,-0.547989944781353,21.670751065390842,0.017499644084149748,-0.7907744497431954,0.6281046341609567,-0.4601095295983411,6
2020-07-01,-0.0710398687722825,26.74185340855749,0.03253676983680573,-0.9893850450214192,0.771935586975493,0.4271215602112851,7
2020-08-01,0.21326103222743129,16.77601312263706,0.010002739190988996,-0.012290152425969503,0.857332959860228,1.0877003332951998,8
2020-09-01,-0.2724924642336774,-2.731827892204945,0.00286177430801497,0.017165055866806292,0.5009775305231405,-1.0909483686939652,9
2020-10-01,-2.145875001865949,6.71055121545918,0.0010043339729029794,-0.09018203269235502,0.4113156035901078,0.7249522027230193,10
2020-11-01,-0.8643711585994318,5.5356588469067844,0.003581806168426425,-0.035938551762813506,0.2606976978029372,1.246170562248321,11
2020-12-01,3.131926309396141,3.723947421790581,0.002397270447594391,0.10695063733282789,0.48627986950980223,3.6722417818454614,12
2021-01-01,3.4231846306719236,3.8002498151155772,0.0004822285049640676,0.08122059107230775,0.30187320512513993,0.8176303707862688,1
2021-02-01,-3.3039485392776267,5.308349223867046,-0.0023718430110918113,-0.08927153432335022,0.2683066693302335,-0.02127946615237119,2
2021-03-01,1.9390180499143408,-1.084508196174901,0.00583148146049746,0.29847021312288613,0.30286699628148034,1.2090600894038874,3
2021-04-01,0.14966734883658916,-6.342369061055672,-0.0031827609389271354,0.3178610537122277,0.0462055332366154,0.21391592954327435,4
2021-05-01,-0.8103395451219094,-6.949652781773043,-0.0006427573919317085,-0.18637431968363774,0.011399111708910248,-1.054369368487507,5
2021-06-01,1.9665447017272797,-17.053597106213896,-0.01324362845288016,1.4805105607486106,-0.4831561428573112,5.525808448553587,6
2021-07-01,1.9941014334098446,-34.53396000463673,-0.058719243401469626,2.750167377500366,-1.0640801817622356,4.195188369898507,7
2021-08-01,0.2959274717536939,13.25577880426868,-0.011998227718587962,0.16162823784855926,-0.9391842542638377,3.0508153770611046,8
2021-09-01,1.017939236821135,8.102588341146209,0.001078590372161816,0.22368931875388284,-0.5354616151963804,0.07890644722523915,9
2021-10-01,2.0395972253401378,-1.926832104079829,-0.00778251014674234,0.3331270800268434,-0.04476236066264218,1.5500470573060248,10
2021-11-01,1.6523655445754997,20.88954676872651,-0.0029442478742108206,0.0635948565945418,-0.13048352512126848,1.4698006233664296,11
2021-12-01,-3.3627233788999296,11.348831044904397,-0.004359006462223547,-0.06098076355465691,0.180560161068868,-0.9906894409184265,12
