time,t2m,tp,sm,vpd,spei,t2mmax,month
2022-04-01,-1.5641442895174251,7.745291994450915,-0.01076816266381405,-0.338680597876203,0.7517611228757418,-3.121668329266095,4
2022-05-01,-0.8423484982819959,16.031736942306,0.021330706499712724,-0.7020849628329989,0.7372241334103999,-2.643054501271144,5
2022-06-01,0.5988194803054147,9.582466728135385,0.007934408272798874,0.19009356879566408,0.557969189408978,-0.8863966110590794,6
2022-07-01,0.28521154373477964,-3.5731772627289247,-0.0054441816513337285,0.1980835077717182,0.20572408038220769,0.1278799816756442,7
2022-08-01,1.9254482171842366,-14.332509061518588,-0.022666939002475097,1.2894188011824326,-0.43088064705741885,1.4496100392167557,8
2022-09-01,2.133017891443808,-45.37320431700603,-0.03883333113317668,1.205960411049415,-1.320074827337787,3.171375607638103,9
2022-10-01,2.564478476962242,-29.887699162457388,-0.04613563910434221,0.7218274532585272,-2.013070226381147,3.7757631148363235,10
2022-11-01,-0.17819740713271312,-26.48096346141115,-0.033095329883760634,0.031724385768559696,-2.5829955553050516,1.0514864545864897,11
2022-12-01,-2.5759577923144725,-16.94648452701252,-0.03028524766977625,-0.06431573943271719,-2.247363407890952,-0.4185862320534163,12
2023-01-01,3.998218073612877,-23.074414611075436,-0.02531603133898576,0.03580599364924212,-1.9124355799993327,-0.11440505112096427,1
2023-02-01,-1.747519575253764,-9.53565631821998,-0.023587182856118657,-0.05908101534845927,-1.7690046379132787,-1.813072290800596,2
2023-03-01,-0.8080801478458751,-23.188357455677394,-0.032216058077794166,-0.08996113041085757,-1.9886431297896006,-1.7751037471283009,3
2023-04-01,1.035057883518855,-17.306390998882,-0.002169343520853358,-0.015194894066157923,-1.7001187365446406,1.6586826450026266,4
2023-05-01,4.482529584551359,-33.81972203027311,-0.033245396385683024,2.3137643282065796,-2.439217884679388,4.729200472643677,5
2023-06-01,2.4156131620012973,-42.90631801659446,-0.041960843057143336,1.6644818793005238,-2.615484892806861,2.249095590943516,6
2023-07-01,2.0144320177446526,-51.203556437481005,-0.04029804581857362,1.6197357687014828,-2.8528228945714162,1.7604573628804867,7
2023-08-01,1.6361677378442034,-47.77474429466283,-0.021366440502602724,0.7019420489671696,-2.592978212081181,1.2925267345824585,8
2023-09-01,2.6832571572840056,-46.20849294085575,-0.040609834520442596,1.0374970883174048,-2.6088554330684475,2.6522290630510605,9
2023-10-01,1.9844326618239598,-29.95776951920879,-0.019608455767052124,0.29257127279396283,-2.4867829246253317,3.6996902200243276,10
